FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69
ПФО;Удмуртская Республика;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;14;487;472;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;11;0;0;0;19;0;430;0;0;0;7;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
ПФО;Удмуртская Республика;15;98;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;0;64;2;0;0;0;0;0;0;0;0;0;0;0;0;32
ПФО;Удмуртская Республика;16;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;14;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;18;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;20;71;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;22;549;330;0;0;0;0;0;0;0;26;33;0;0;0;13;0;37;0;0;0;12;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;219
ПФО;Удмуртская Республика;23;335;325;0;0;0;0;0;0;0;26;33;0;0;0;13;0;37;0;0;0;12;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;10
ПФО;Удмуртская Республика;24;346;200;0;0;0;0;0;0;0;7;1;0;0;0;0;0;3;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;1;97;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;146
ПФО;Удмуртская Республика;25;90;90;0;0;0;0;0;0;0;7;1;0;0;0;0;0;2;0;0;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;26;256;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;146
ПФО;Удмуртская Республика;27;415;415;1;0;0;16;13;9;0;0;7;0;0;0;8;0;0;0;0;0;0;2;15;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;122;1;6;0;55;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;28;413;413;1;0;0;16;13;9;0;0;7;0;0;0;8;0;0;0;0;0;0;2;15;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;120;1;6;0;53;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;30;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;32;177;111;0;0;0;0;0;0;0;8;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;18;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;1;77;0;0;0;0;0;0;0;0;0;0;0;66
ПФО;Удмуртская Республика;33;1371;1078;0;0;0;0;6;0;0;64;15;0;0;0;10;0;24;0;0;0;17;5;1;0;315;0;0;0;0;0;36;0;0;0;0;202;0;0;20;77;0;16;0;0;0;236;27;4;31;32;77;0;5;0;31;0;0;0;13;0;0;21;0;0;0;0;0;0;293
ПФО;Удмуртская Республика;34;532;482;0;0;0;0;6;0;0;49;7;0;0;0;10;0;23;0;0;0;17;2;0;0;300;0;0;0;0;0;34;0;0;0;0;0;0;0;5;2;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;50
ПФО;Удмуртская Республика;35;839;596;0;0;0;0;0;0;0;15;8;0;0;0;0;0;1;0;0;0;0;3;1;0;15;0;0;0;0;0;2;0;0;0;0;202;0;0;15;75;0;2;0;0;0;236;27;4;31;32;77;0;5;0;31;0;0;0;0;0;0;21;0;0;0;0;0;0;243
ПФО;Удмуртская Республика;36;3299;2359;8;0;0;10;28;0;0;46;4;0;0;0;23;0;21;0;0;0;12;57;71;0;373;0;0;0;11;0;11;0;156;0;0;0;12;0;78;269;0;40;0;20;0;941;50;29;76;192;42;181;4;0;33;4;0;0;1;0;0;167;0;0;0;0;0;0;940
ПФО;Удмуртская Республика;37;372;367;4;0;0;1;3;0;0;3;0;0;0;0;16;0;21;0;0;0;12;8;11;0;123;0;0;0;0;0;11;0;0;0;0;0;0;0;6;20;0;3;0;0;0;108;5;5;39;42;4;0;0;0;3;0;0;0;1;0;0;16;0;0;0;0;0;0;5
ПФО;Удмуртская Республика;38;2757;1830;4;0;0;5;25;0;0;43;4;0;0;0;7;0;0;0;0;0;0;38;60;0;246;0;0;0;11;0;0;0;156;0;0;0;12;0;71;241;0;35;0;1;0;724;45;24;37;148;38;159;4;0;30;3;0;0;0;0;0;147;0;0;0;0;0;0;927
ПФО;Удмуртская Республика;39;78;70;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;2;0;48;0;0;0;2;0;20;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;8
ПФО;Удмуртская Республика;40;92;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;17;0;61;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;41;3302;1932;0;0;0;16;19;9;0;55;42;0;0;0;13;0;44;0;0;0;12;18;1;0;406;0;0;0;11;0;42;0;156;0;0;185;0;0;70;307;0;40;0;0;0;356;8;0;22;21;32;160;0;0;0;0;97;85;12;0;0;33;0;0;0;0;0;0;1370
ПФО;Удмуртская Республика;42;2283;2283;1;0;0;10;28;0;0;63;1;0;0;0;28;0;9;0;0;0;17;32;72;0;616;0;0;0;0;0;5;0;0;0;0;17;12;0;5;210;0;10;0;20;1;931;69;39;51;256;45;21;9;0;64;0;77;49;2;0;0;144;0;0;0;0;0;0;0
ПФО;Удмуртская Республика;43;354;345;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;14;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;23;42;0;6;0;0;0;220;15;0;34;2;94;0;0;0;0;4;0;0;0;0;0;11;0;0;0;0;0;0;9
ПФО;Удмуртская Республика;44;2835;2414;8;0;0;26;13;9;0;97;42;0;0;0;23;0;53;0;0;0;29;42;87;0;725;0;0;0;0;0;35;0;143;0;0;202;0;0;0;162;0;14;0;20;1;462;0;0;0;0;0;0;0;0;0;4;174;63;14;0;0;144;0;0;0;0;0;0;421
ПФО;Ульяновская область;3;254;196;0;0;0;1;0;0;0;2;2;0;0;1;6;0;0;0;0;0;0;8;3;0;15;2;0;0;0;0;0;0;25;2;2;19;1;1;1;42;2;2;0;0;0;52;4;3;1;14;2;0;2;1;0;14;6;2;1;0;0;3;0;0;0;0;1;0;58
ПФО;Ульяновская область;4;6342;2873;0;0;0;2;0;0;0;5;10;0;0;8;10;0;0;0;0;0;0;160;68;0;514;12;0;0;0;0;0;0;220;100;14;305;59;2;25;495;57;7;0;0;0;711;96;45;78;195;127;0;10;5;0;0;102;21;1;0;0;59;0;0;0;0;8;0;3469
ПФО;Ульяновская область;5;2731;1269;0;0;0;2;0;0;0;5;4;0;0;8;10;0;0;0;0;0;0;154;68;0;224;0;0;0;0;0;0;0;190;13;8;258;0;0;10;178;33;7;0;0;0;61;9;1;0;15;0;0;0;2;0;0;23;0;1;0;0;35;0;0;0;0;0;0;1462
ПФО;Ульяновская область;6;224;205;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3;10;0;8;0;0;0;0;0;0;0;54;0;0;0;0;0;1;111;10;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;19
ПФО;Ульяновская область;7;867;846;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;57;12;0;0;0;0;0;0;0;71;0;0;0;2;13;154;16;0;0;0;0;504;67;30;78;72;127;0;8;1;0;0;79;0;0;0;0;12;0;0;0;0;2;0;21
ПФО;Ульяновская область;8;119;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;4;0;0;0;0;0;31;0;0;0;0;0;66;9;0;0;33;16;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;11
ПФО;Ульяновская область;9;689;679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;11;12;0;0;0;0;0;0;0;67;0;0;0;2;13;123;16;0;0;0;0;419;58;30;78;39;111;0;8;1;0;0;52;0;0;0;0;12;0;0;0;0;1;0;10
ПФО;Ульяновская область;10;123;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;6;1;0;0;0;0;0;83;58;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;3
ПФО;Ульяновская область;11;159;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;7;1;0;0;0;0;0;126;0;17;78;24;0;0;0;0;0;0;7;0;0;0;0;4;0;0;0;0;1;0;6
ПФО;Ульяновская область;12;195;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;51;0;0;0;0;0;139;0;2;0;7;111;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1
ПФО;Ульяновская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;14;186;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;20;0;0;0;2;0;70;16;0;0;0;0;65;0;7;0;7;0;0;8;0;0;0;43;0;0;0;0;1;0;0;0;0;0;0;0
ПФО;Ульяновская область;15;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;16;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5;0;3;0;1;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
ПФО;Ульяновская область;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;18;20;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
ПФО;Ульяновская область;19;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;20;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;21;35;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
ПФО;Ульяновская область;22;133;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
ПФО;Ульяновская область;23;117;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
ПФО;Ульяновская область;24;314;236;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;25;0;0;2;34;0;0;0;0;0;0;0;0;23;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;78
ПФО;Ульяновская область;25;165;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46
ПФО;Ульяновская область;26;149;117;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;25;0;0;2;15;0;0;0;0;0;0;0;0;23;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;32
ПФО;Ульяновская область;27;175;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;25;8;0;0;0;0;94;0;0;0;94;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;23
ПФО;Ульяновская область;28;143;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;21;8;0;0;0;0;94;0;0;0;94;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;29;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
ПФО;Ульяновская область;30;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;31;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;32;2056;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;63;0;0;0;0;0;0;0;5;12;6;45;25;0;2;0;0;0;0;0;0;29;10;1;0;14;0;0;2;2;0;0;0;0;0;0;0;12;0;0;0;0;0;0;1854
ПФО;Ульяновская область;33;804;485;0;0;0;2;0;0;0;2;0;0;0;3;9;0;0;0;0;0;0;31;18;0;136;0;0;0;0;0;0;0;21;14;14;80;25;0;4;35;9;0;0;0;0;70;33;10;0;10;4;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;0;319
ПФО;Ульяновская область;34;250;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;22;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111
ПФО;Ульяновская область;35;554;346;0;0;0;2;0;0;0;2;0;0;0;3;9;0;0;0;0;0;0;31;18;0;36;0;0;0;0;0;0;0;21;14;14;80;3;0;4;18;9;0;0;0;0;70;33;10;0;10;4;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;1;0;208
ПФО;Ульяновская область;36;1891;1505;0;0;0;0;0;0;0;3;4;0;0;5;1;0;0;0;0;0;0;129;50;0;153;12;0;0;0;0;0;0;174;82;0;0;0;2;21;435;40;7;0;0;0;337;45;19;0;58;22;0;10;5;0;0;60;0;1;0;0;48;0;0;0;0;1;0;386
ПФО;Ульяновская область;37;393;166;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;2;4;101;3;0;0;0;0;22;7;0;0;10;0;0;0;0;0;0;0;0;1;0;0;8;0;0;0;0;1;0;227
ПФО;Ульяновская область;38;1201;1042;0;0;0;0;0;0;0;3;4;0;0;2;1;0;0;0;0;0;0;114;50;0;153;12;0;0;0;0;0;0;0;59;0;0;0;0;17;243;34;7;0;0;0;303;38;19;0;44;22;0;2;5;0;0;60;0;0;0;0;40;0;0;0;0;0;0;159
ПФО;Ульяновская область;39;91;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;40;206;206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;17;0;0;0;0;0;1;3;0;0;0;0;11;0;0;0;3;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Ульяновская область;41;3952;953;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;117;46;0;249;12;0;0;0;0;0;0;25;0;14;28;0;2;0;233;0;0;0;0;0;201;0;0;0;80;26;0;0;0;0;0;42;17;0;0;0;0;0;0;0;0;0;0;2999
ПФО;Ульяновская область;42;2022;1826;0;0;0;2;0;0;0;5;10;0;0;8;1;0;0;0;0;0;0;37;22;0;265;0;0;0;0;0;0;0;195;100;0;277;59;0;25;262;57;7;0;0;0;422;96;45;0;105;101;0;10;5;0;0;60;4;1;0;0;59;0;0;0;0;8;0;196
ПФО;Ульяновская область;43;368;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;0;0;78;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;274
ПФО;Ульяновская область;44;1900;1365;0;0;0;0;0;0;0;5;10;0;0;8;10;0;0;0;0;0;0;143;68;0;249;0;0;0;0;0;0;0;220;0;0;63;0;0;0;301;0;0;0;0;0;254;0;0;78;90;26;0;0;0;0;0;60;21;0;0;0;5;0;0;0;0;8;0;535
ПФО;Чувашская Республика — Чувашия;3;397;244;2;2;0;2;0;0;0;3;3;1;0;0;1;0;2;0;0;0;0;7;2;0;17;0;0;0;0;0;0;0;21;1;0;29;0;0;10;44;0;5;0;1;0;75;7;4;4;24;10;3;1;2;0;5;15;4;0;0;0;1;0;1;1;6;3;0;153
ПФО;Чувашская Республика — Чувашия;4;6072;4753;5;37;0;25;0;0;0;32;17;2;0;0;2;0;8;0;0;0;0;100;38;0;511;0;0;0;0;0;0;0;352;30;0;630;0;0;185;725;0;108;0;13;0;1682;260;75;35;278;48;52;16;10;0;75;833;88;0;0;0;111;0;13;5;8;26;0;1319
ПФО;Чувашская Республика — Чувашия;5;3399;2993;0;0;0;0;0;0;0;28;2;2;0;0;1;0;7;0;0;0;0;62;20;0;441;0;0;0;0;0;0;0;352;30;0;630;0;0;84;321;0;24;0;13;0;811;44;11;1;50;3;16;0;1;0;75;610;23;0;0;0;111;0;13;5;1;12;0;406
ПФО;Чувашская Республика — Чувашия;6;221;191;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;3;2;0;110;0;0;0;0;0;0;0;11;0;0;0;0;0;4;43;0;1;0;0;0;10;2;0;0;8;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;30
ПФО;Чувашская Республика — Чувашия;7;1268;914;1;37;0;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;12;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;34;165;0;3;0;0;0;569;134;21;30;77;39;36;0;9;0;0;223;8;0;0;0;0;0;0;0;5;11;0;354
ПФО;Чувашская Республика — Чувашия;8;99;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;3;42;0;2;0;0;0;13;0;0;2;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
ПФО;Чувашская Республика — Чувашия;9;1136;788;1;37;0;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;26;112;0;1;0;0;0;541;130;21;22;69;32;36;0;8;0;0;223;7;0;0;0;0;0;0;0;5;11;0;348
ПФО;Чувашская Республика — Чувашия;10;227;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;12;0;0;0;0;0;149;117;0;2;2;0;0;0;2;0;0;26;0;0;0;0;0;0;0;0;0;1;0;58
ПФО;Чувашская Республика — Чувашия;11;441;346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;15;24;0;1;0;0;0;293;10;20;20;38;2;26;0;1;0;0;176;1;0;0;0;0;0;0;0;0;2;0;95
ПФО;Чувашская Республика — Чувашия;12;88;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;57;1;0;0;16;19;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;17
ПФО;Чувашская Республика — Чувашия;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Чувашская Республика — Чувашия;14;343;166;1;37;0;25;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;62;0;0;0;0;0;17;1;0;0;5;1;10;0;0;0;0;0;6;0;0;0;0;0;0;0;0;8;0;177
ПФО;Чувашская Республика — Чувашия;15;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1
ПФО;Чувашская Республика — Чувашия;16;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;18;1;1;0;3;8;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ПФО;Чувашская Республика — Чувашия;17;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
