FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
ПФО;Оренбургская область;12;36;0;19;0;0;0;0;0;0;19;0;1;0;0;0;0;0;12;12;0;0;0;0;0;0;4;;;;;;
ПФО;Оренбургская область;13;14;1;2;0;0;0;0;0;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;9;;;;;;
ПФО;Оренбургская область;14;326;8;136;0;0;0;1;3;7;125;0;2;0;0;0;0;0;158;158;0;3;0;4;0;7;8;;;;;;
ПФО;Оренбургская область;15;157,5;3,8;107,9;0;0;0;0,3;1,4;1,7;104,5;0;0;0;0;0;0;0;24,7;24,2;0,5;3,5;2,3;2,9;2;4,2;6,2;;;;;;
ПФО;Пензенская область;3;253;5;92;2;3;0;11;26;9;22;19;11;5;1;0;0;0;62;59;1;2;3;5;0;25;48;60;0;0;0;8;8
ПФО;Пензенская область;4;217;5;91;2;3;0;11;26;8;22;19;10;5;0;0;0;0;53;51;0;2;2;5;0;15;34;;;;;;
ПФО;Пензенская область;5;11;1;10;0;0;0;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Пензенская область;6;51;2;42;2;1;0;0;21;5;6;7;0;0;0;0;0;0;4;4;0;2;1;0;0;0;0;;;;;;
ПФО;Пензенская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Пензенская область;8;12;1;11;0;2;0;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Пензенская область;9;31;1;29;2;1;0;3;12;5;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;
ПФО;Пензенская область;10;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;1;0;0;2;7;;;;;;
ПФО;Пензенская область;11;11;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;2;7;;;;;;
ПФО;Пензенская область;12;3;0;3;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Пензенская область;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Пензенская область;14;143;1;41;1;2;0;2;18;7;3;8;3;0;0;0;0;0;48;46;0;2;0;4;0;14;30;;;;;;
ПФО;Пензенская область;15;68,5;2,6;14,1;0;2;0;4,5;5,5;0,5;1,6;0;6;4;1;0,5;0;0;2,3;0,8;1;0;1;3;0;17;22;;;;;;
ПФО;Пермский край;3;609;37;191;8;5;1;14;23;12;122;6;14;7;0;122;0;0;142;129;6;4;20;15;0;30;34;19;4;30;10;81;34
ПФО;Пермский край;4;530;37;185;8;5;1;14;23;12;116;6;12;5;0;83;0;0;131;122;1;4;19;13;0;25;21;;;;;;
ПФО;Пермский край;5;24;2;21;4;1;1;13;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;
ПФО;Пермский край;6;63;12;41;3;3;0;0;22;1;6;6;0;0;0;0;0;0;7;3;0;2;1;0;0;0;0;;;;;;
ПФО;Пермский край;7;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;;;;;
ПФО;Пермский край;8;15;3;10;3;1;0;6;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;
ПФО;Пермский край;9;31;10;19;2;1;0;3;8;0;5;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;;;;;;
ПФО;Пермский край;10;59;0;3;0;0;0;0;0;0;3;0;2;2;0;39;0;0;6;1;2;0;0;1;0;2;6;;;;;;
ПФО;Пермский край;11;9;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;2;1;1;0;1;1;0;1;1;;;;;;
ПФО;Пермский край;12;22;4;9;0;0;0;0;0;0;9;0;1;1;0;0;0;0;5;2;0;0;0;0;0;2;1;;;;;;
ПФО;Пермский край;13;15;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13;2;0;0;1;0;0;0;0;;;;;;
ПФО;Пермский край;14;292;15;58;0;0;0;3;8;4;40;3;6;6;0;82;0;0;85;66;0;1;6;7;0;15;17;;;;;;
ПФО;Пермский край;15;132,6;12,1;63,5;0;0;0;3,7;7,6;0,7;49,8;1,7;3,3;3,3;0;0;0;0;23,2;22,2;0;1,2;3,9;2,5;1;10,2;11,7;;;;;;
ПФО;Республика Башкортостан;3;379;10;225;1;7;1;22;42;16;128;8;19;16;4;2;2;0;85;84;1;0;1;4;0;27;6;79;62;16;16;83;34
ПФО;Республика Башкортостан;4;347;10;223;1;7;1;22;42;16;126;8;18;16;3;2;2;0;58;57;1;0;1;4;0;26;5;;;;;;
ПФО;Республика Башкортостан;5;22;0;21;0;2;0;15;2;0;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Башкортостан;6;45;0;37;0;2;1;0;27;1;5;1;1;1;0;0;0;0;7;7;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Башкортостан;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Башкортостан;8;18;0;15;0;1;0;12;2;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Башкортостан;9;32;0;26;0;2;0;9;12;0;3;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Башкортостан;10;5;0;2;0;0;0;0;0;0;2;0;1;0;1;0;0;0;1;1;0;0;0;0;0;1;0;;;;;;
ПФО;Республика Башкортостан;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Башкортостан;12;62;0;34;0;2;0;3;10;1;16;2;1;1;0;2;2;0;18;18;0;0;0;0;0;7;0;;;;;;
ПФО;Республика Башкортостан;13;6;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;;;;;;
ПФО;Республика Башкортостан;14;189;1;132;0;1;0;10;16;10;91;4;3;3;0;0;0;0;30;29;1;0;0;1;0;22;0;;;;;;
ПФО;Республика Башкортостан;15;231,2;1,8;170,2;1;4,5;0;19,1;26,2;11,2;104;4,2;6;4;3;0;0;0;18,7;18,7;0;0;0,5;4;0;25;5;;;;;;
ПФО;Республика Марий Эл;3;124;10;13;0;0;0;2;1;0;10;0;3;1;1;0;0;0;81;79;0;1;3;2;0;2;9;0;0;7;2;3;1
ПФО;Республика Марий Эл;4;100;8;13;0;0;0;2;1;0;10;0;1;1;0;0;0;0;64;16;0;1;3;0;0;2;8;;;;;;
ПФО;Республика Марий Эл;5;4;1;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;6;7;2;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;8;4;0;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;10;17;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;13;13;0;0;0;2;0;0;1;;;;;;
ПФО;Республика Марий Эл;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;12;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Марий Эл;14;56;4;3;0;0;0;0;1;0;2;0;0;0;0;0;0;0;46;46;0;1;0;1;0;1;0;;;;;;
ПФО;Республика Марий Эл;15;12,8;0,5;3,5;0;0;0;1;0,2;0;2,3;0;0;0;0;0;0;0;3,6;3,6;0;0,2;1;0;0;0;4;;;;;;
ПФО;Республика Мордовия;3;68;3;14;0;0;0;0;7;2;5;0;12;12;0;0;0;0;12;11;1;0;2;3;0;5;17;9;9;2;2;9;4
ПФО;Республика Мордовия;4;50;3;14;0;0;0;0;7;2;5;0;12;12;0;0;0;0;11;11;0;0;2;0;0;5;3;;;;;;
ПФО;Республика Мордовия;5;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Мордовия;6;13;0;10;0;0;0;0;6;2;2;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;;;;;;
ПФО;Республика Мордовия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Мордовия;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Мордовия;9;6;0;2;0;0;0;0;2;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Мордовия;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;
ПФО;Республика Мордовия;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;0;0;2;;;;;;
ПФО;Республика Мордовия;12;3;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Мордовия;13;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Мордовия;14;30;0;5;0;0;0;0;3;2;0;0;6;6;0;0;0;0;2;2;0;0;0;2;0;2;13;;;;;;
ПФО;Республика Мордовия;15;35,2;1;6,5;0;0;0;0;3;2;1,5;0;10;10;0;0;0;0;1,8;1,8;0;0;0,5;1;0;2;12,4;;;;;;
ПФО;Республика Татарстан;3;1637;33;611;0;10;0;36;135;97;201;132;194;82;23;0;0;0;339;324;15;17;23;38;52;251;79;90;26;35;32;178;39
ПФО;Республика Татарстан;4;1369;33;599;0;10;0;36;135;92;194;132;169;78;19;0;0;0;308;296;7;17;22;20;50;100;51;;;;;;
ПФО;Республика Татарстан;5;57;0;50;0;7;0;32;9;0;0;2;1;1;0;0;0;0;1;1;0;4;0;1;0;0;0;;;;;;
ПФО;Республика Татарстан;6;235;5;190;0;2;0;3;98;11;12;64;14;11;0;0;0;0;11;11;0;9;0;1;1;1;3;;;;;;
ПФО;Республика Татарстан;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Татарстан;8;27;0;24;0;3;0;20;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;;;;;;
ПФО;Республика Татарстан;9;82;1;67;0;4;0;9;44;0;8;2;1;1;0;0;0;0;7;7;0;3;0;1;0;1;1;;;;;;
ПФО;Республика Татарстан;10;196;0;12;0;0;0;0;0;5;7;0;10;0;4;0;0;0;17;16;1;0;0;6;1;132;18;;;;;;
ПФО;Республика Татарстан;11;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;9;3;;;;;;
ПФО;Республика Татарстан;12;217;4;65;0;0;0;0;0;44;21;0;62;2;1;0;0;0;86;85;0;0;0;0;0;0;0;;;;;;
ПФО;Республика Татарстан;13;76;0;16;0;0;0;0;0;3;13;0;36;11;3;0;0;0;23;19;0;0;0;0;0;0;1;;;;;;
ПФО;Республика Татарстан;14;830;8;297;0;3;0;9;60;68;80;77;112;41;4;0;0;0;151;150;0;4;11;17;25;174;31;;;;;;
ПФО;Республика Татарстан;15;734,8;43,4;202,1;0;4,8;0;13,3;69,2;39,5;36,7;38,6;82,5;53,5;2;0;0;0;89,6;88,6;1;5,5;13;19,4;18,8;222,3;38,2;;;;;;
ПФО;Самарская область;3;1257;71;650;5;25;0;72;211;51;244;42;91;90;1;15;0;0;180;141;27;0;61;36;13;54;86;172;56;19;1;369;30
ПФО;Самарская область;4;1110;70;633;5;25;0;72;211;51;227;42;89;88;1;15;0;0;129;102;15;0;59;31;6;40;38;;;;;;
ПФО;Самарская область;5;104;0;97;4;10;0;68;8;1;6;0;1;1;0;1;0;0;4;4;0;0;0;0;0;0;1;;;;;;
ПФО;Самарская область;6;320;16;263;1;13;0;4;185;16;22;22;15;15;0;3;0;0;15;10;0;0;8;0;0;0;0;;;;;;
ПФО;Самарская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Самарская область;8;78;2;71;4;8;0;54;0;0;5;0;0;0;0;1;0;0;4;4;0;0;0;0;0;0;0;;;;;;
ПФО;Самарская область;9;196;2;187;1;8;0;15;148;1;14;0;4;4;0;0;0;0;2;2;0;0;0;0;0;0;1;;;;;;
ПФО;Самарская область;10;95;0;8;0;0;0;0;0;0;8;0;1;1;0;0;0;0;51;39;12;0;0;0;7;8;20;;;;;;
ПФО;Самарская область;11;13;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;7;;;;;;
ПФО;Самарская область;12;63;0;49;0;0;0;0;0;1;48;0;6;6;0;3;0;0;4;2;0;0;0;0;0;1;0;;;;;;
ПФО;Самарская область;13;31;0;16;0;0;0;0;0;0;16;0;13;13;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;;;
ПФО;Самарская область;14;644;23;342;3;12;0;42;126;28;111;20;43;43;0;10;0;0;92;30;1;0;27;27;7;39;34;;;;;;
ПФО;Самарская область;15;399,4;24,9;127,2;0;5,8;0;8,1;27,3;8,7;62,8;14,5;46,4;41,4;1;0;0;0;96,4;22,1;3,3;0;9,9;36,3;0;25,7;32,6;;;;;;
ПФО;Саратовская область;3;216;5;23;0;0;0;2;1;1;15;4;3;3;0;1;0;0;104;99;5;13;6;48;0;2;11;0;0;21;20;8;18
ПФО;Саратовская область;4;192;4;23;0;0;0;2;1;1;15;4;3;3;0;1;0;0;93;88;3;11;6;48;0;1;2;;;;;;
ПФО;Саратовская область;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;;;;;
ПФО;Саратовская область;6;26;2;7;0;0;0;0;1;1;5;0;0;0;0;1;0;0;6;6;0;10;0;0;0;0;0;;;;;;
ПФО;Саратовская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Саратовская область;8;5;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;;;;;;
ПФО;Саратовская область;9;15;1;3;0;0;0;1;0;0;2;0;0;0;0;0;0;0;4;4;0;7;0;0;0;0;0;;;;;;
ПФО;Саратовская область;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;3;;;;;;
ПФО;Саратовская область;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;1;4;;;;;;
ПФО;Саратовская область;12;9;0;3;0;0;0;0;0;0;3;0;2;2;0;0;0;0;4;4;0;0;0;0;0;0;0;;;;;;
ПФО;Саратовская область;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;3;0;0;0;0;0;0;;;;;;
ПФО;Саратовская область;14;135;4;15;0;0;0;2;1;1;11;0;2;2;0;1;0;0;58;50;3;10;3;34;0;2;6;;;;;;
ПФО;Саратовская область;15;61,9;1,5;9,7;0;0;0;2;1;0,3;6;0,4;0,9;0,9;0;1;0;0;41;38,5;0;0,8;0,5;0,5;0;1,5;4,5;;;;;;
ПФО;Удмуртская Республика;3;250;12;99;0;0;0;7;9;10;65;8;10;8;0;1;1;0;47;45;0;1;47;10;0;11;12;38;3;6;5;14;6
ПФО;Удмуртская Республика;4;194;12;63;0;0;0;7;9;10;29;8;8;6;0;0;0;0;45;43;0;1;46;9;0;7;3;;;;;;
ПФО;Удмуртская Республика;5;8;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;
ПФО;Удмуртская Республика;6;16;4;11;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;;;;;
ПФО;Удмуртская Республика;7;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Удмуртская Республика;8;7;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;
ПФО;Удмуртская Республика;9;12;1;9;0;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;;;;;;
ПФО;Удмуртская Республика;10;18;0;1;0;0;0;0;0;0;1;0;1;1;0;1;1;0;2;1;0;0;1;0;0;4;8;;;;;;
ПФО;Удмуртская Республика;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Удмуртская Республика;12;16;0;12;0;0;0;0;1;1;4;6;0;0;0;0;0;0;3;3;0;0;0;0;0;1;0;;;;;;
ПФО;Удмуртская Республика;13;5;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;;;;;;
ПФО;Удмуртская Республика;14;116;5;43;0;0;0;2;4;6;27;4;4;3;0;0;0;0;34;33;0;0;7;7;0;10;6;;;;;;
ПФО;Удмуртская Республика;15;88,7;3;38,2;0;0;0;2,1;5,7;4,1;18,3;8;2;2;0;0;0;0;13,2;12,2;0;0,1;17;4,2;0;9,4;1,6;;;;;;
ПФО;Ульяновская область;3;254;8;92;0;2;0;7;11;6;63;3;14;12;2;0;0;0;87;79;8;0;2;8;4;16;23;5;3;28;0;45;0
ПФО;Ульяновская область;4;210;8;85;0;2;0;7;11;6;56;3;14;12;2;0;0;0;72;71;1;0;1;5;4;12;9;;;;;;
ПФО;Ульяновская область;5;9;0;5;0;1;0;4;0;0;0;0;1;1;0;0;0;0;3;3;0;0;0;0;0;0;0;;;;;;
ПФО;Ульяновская область;6;27;1;12;0;1;0;0;10;0;1;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;;;;;;
ПФО;Ульяновская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Ульяновская область;8;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Ульяновская область;9;9;0;5;0;0;0;1;3;0;1;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;;;;;;
ПФО;Ульяновская область;10;14;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2;0;2;0;0;2;0;1;2;;;;;;
ПФО;Ульяновская область;11;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;0;10;;;;;;
ПФО;Ульяновская область;12;28;1;22;0;0;0;0;0;0;22;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;
ПФО;Ульяновская область;13;27;0;25;0;0;0;0;0;2;23;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Ульяновская область;14;134;1;56;0;0;0;0;5;4;45;2;4;4;0;0;0;0;40;39;0;0;0;3;4;11;15;;;;;;
ПФО;Ульяновская область;15;61,2;2,7;10,6;0;0;0;0;1,5;4;5,1;0;2;2;0;0;0;0;28,5;27,5;1;0;0;5,1;0;6,8;5,5;;;;;;
ПФО;Чувашская Республика — Чувашия;3;285;4;115;0;0;0;8;39;4;33;31;3;0;0;0;0;0;121;70;51;2;1;32;0;3;4;89;69;4;4;2;1
ПФО;Чувашская Республика — Чувашия;4;242;4;115;0;0;0;8;39;4;33;31;3;0;0;0;0;0;98;62;21;2;1;15;0;0;4;;;;;;
ПФО;Чувашская Республика — Чувашия;5;20;1;8;0;0;0;8;0;0;0;0;0;0;0;0;0;0;10;3;0;1;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;6;59;0;37;0;0;0;0;32;0;5;0;0;0;0;0;0;0;22;21;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;8;7;1;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;9;14;0;6;0;0;0;1;5;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;10;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;8;23;0;0;17;0;3;0;;;;;;
ПФО;Чувашская Республика — Чувашия;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
ПФО;Чувашская Республика — Чувашия;14;101;2;44;0;0;0;5;15;3;0;21;0;0;0;0;0;0;35;33;2;1;0;14;0;3;2;;;;;;
ПФО;Чувашская Республика — Чувашия;15;51,9;0,8;32,5;0;0;0;2,5;10,6;1,2;8;10,2;0;0;0;0;0;0;13,9;9;2;0,2;0,5;3;0;0;1;;;;;;
СЗФО;Архангельская область;3;118;8;41;0;0;0;2;5;1;21;12;17;5;4;0;0;0;21;19;2;0;3;4;2;10;12;0;0;3;0;25;0
СЗФО;Архангельская область;4;94;8;35;0;0;0;2;5;1;15;12;16;5;4;0;0;0;14;14;0;0;3;3;0;8;7;;;;;;
СЗФО;Архангельская область;5;4;1;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Архангельская область;6;18;0;15;0;0;0;0;5;1;2;7;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;;;;;;
СЗФО;Архангельская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Архангельская область;8;3;1;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Архангельская область;9;4;0;3;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;
СЗФО;Архангельская область;10;13;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;2;2;0;0;1;2;1;3;;;;;;
СЗФО;Архангельская область;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;;
СЗФО;Архангельская область;12;12;0;4;0;0;0;2;2;0;0;0;1;1;0;0;0;0;6;1;0;0;0;0;0;1;0;;;;;;
СЗФО;Архангельская область;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;1;0;0;1;;;;;;
СЗФО;Архангельская область;14;57;3;22;0;0;0;2;4;1;8;7;5;1;0;0;0;0;14;7;0;0;0;1;0;6;6;;;;;;
СЗФО;Архангельская область;15;29,1;2;8,1;0;0;0;0,7;1,8;0,3;1,5;3,8;3,5;1;0;0;0;0;4,1;3,1;1;0;1,1;1,8;0,6;3,5;4,4;;;;;;
СЗФО;Вологодская область;3;185;10;82;0;0;0;0;3;14;57;8;11;11;0;0;0;0;73;52;6;1;1;2;0;1;4;36;2;0;0;22;32
СЗФО;Вологодская область;4;147;8;67;0;0;0;0;3;2;54;8;1;1;0;0;0;0;65;50;0;1;1;2;0;1;1;;;;;;
СЗФО;Вологодская область;5;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;6;9;3;5;0;0;0;0;3;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;9;3;0;3;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;10;8;0;3;0;0;0;0;0;0;3;0;2;2;0;0;0;0;2;1;1;0;0;0;0;0;1;;;;;;
СЗФО;Вологодская область;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;0;0;0;0;1;;;;;;
СЗФО;Вологодская область;12;6;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;13;4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;;;;;;
СЗФО;Вологодская область;14;62;3;30;0;0;0;0;3;1;22;4;0;0;0;0;0;0;26;9;0;0;1;1;0;0;1;;;;;;
СЗФО;Вологодская область;15;44,4;2,9;18,8;0;0;0;0;1,5;1;14,3;2;1;1;0;0;0;0;17,7;6,7;4;0;0,5;1,4;0;0,1;2;;;;;;
СЗФО;Калининградская область;3;269;17;122;0;2;0;5;10;2;102;1;17;17;0;0;0;0;72;64;2;0;4;7;0;5;25;76;12;7;3;100;12
СЗФО;Калининградская область;4;248;17;122;0;2;0;5;10;2;102;1;17;17;0;0;0;0;68;53;0;0;3;4;0;3;14;;;;;;
СЗФО;Калининградская область;5;6;0;5;0;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;
СЗФО;Калининградская область;6;33;1;30;0;0;0;3;7;0;19;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Калининградская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Калининградская область;8;4;0;4;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Калининградская область;9;18;1;16;0;1;0;0;5;0;10;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;
СЗФО;Калининградская область;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;0;2;5;;;;;;
СЗФО;Калининградская область;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2;0;0;1;;;;;;
СЗФО;Калининградская область;12;15;0;14;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;;;;;;
