"FO_name";"Subj_Name";"Col_num";"1";"2";"3";"4";"5";"6"
"ЦФО";"Москва";6;5115,000;3974,000;1141,000;802,000;692,000;110,000
"ЦФО";"Московская область";6;442,000;230,000;212,000;94,000;61,000;33,000
"ЦФО";"Орловская область";6;,000;,000;,000;,000;,000;,000
"ЦФО";"Рязанская область";6;11,000;8,000;3,000;,000;,000;,000
"ЦФО";"Смоленская область";6;4,000;,000;4,000;,000;,000;,000
"ЦФО";"Тамбовская область";6;13,000;7,000;6,000;12,000;10,000;2,000
"ЦФО";"Тверская область";6;4,000;3,000;1,000;,000;,000;,000
"ЦФО";"Тульская область";6;36,000;22,000;14,000;10,000;1,000;9,000
"ЦФО";"Ярославская область";6;17,000;17,000;,000;5,000;5,000;,000
"ЮФО";"Астраханская область";6;16,000;4,000;12,000;,000;,000;,000
"ЮФО";"Волгоградская область";6;6,000;4,000;2,000;9,000;6,000;3,000
"ЮФО";"Краснодарский край";6;364,000;181,000;183,000;110,000;74,000;36,000
"ЮФО";"Республика Адыгея";6;8,000;7,000;1,000;,000;,000;,000
"ЮФО";"Республика Калмыкия";6;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Крым";6;3,000;,000;3,000;2,000;2,000;,000
"ЮФО";"Ростовская область";6;340,000;88,000;252,000;190,000;26,000;164,000
"ЮФО";"Севастополь";6;19,000;2,000;17,000;13,000;12,000;1,000
"ДВФО";"Амурская область";7;,000;,000;,000;,000;,000;,000
"ДВФО";"Еврейская автономная область";7;,000;,000;,000;,000;,000;,000
"ДВФО";"Забайкальский край";7;,000;,000;,000;275,000;275,000;,000
"ДВФО";"Камчатский край";7;1974,000;1684,000;290,000;142,000;46,000;96,000
"ДВФО";"Магаданская область";7;,000;,000;,000;,000;,000;,000
"ДВФО";"Приморский край";7;16,000;15,000;1,000;69,000;58,000;11,000
"ДВФО";"Республика Бурятия";7;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Саха (Якутия)";7;1319,000;1056,000;263,000;303,000;303,000;,000
"ДВФО";"Сахалинская область";7;6488,000;5338,000;1150,000;164,000;164,000;,000
"ДВФО";"Хабаровский край";7;369,000;91,000;278,000;14,000;14,000;,000
"ДВФО";"Чукотский автономный округ";7;,000;,000;,000;,000;,000;,000
"ПФО";"Кировская область";7;84,000;34,000;50,000;31,000;25,000;6,000
"ПФО";"Нижегородская область";7;7793,000;455,000;7338,000;1111,000;1031,000;80,000
"ПФО";"Оренбургская область";7;1665,000;1283,000;382,000;143,000;143,000;,000
"ПФО";"Пензенская область";7;,000;,000;,000;38,000;13,000;25,000
"ПФО";"Пермский край";7;1253,000;1165,000;88,000;157,000;157,000;,000
"ПФО";"Республика Башкортостан";7;885,000;710,000;175,000;20,000;20,000;,000
"ПФО";"Республика Марий Эл";7;21,000;21,000;,000;,000;,000;,000
"ПФО";"Республика Мордовия";7;230,000;120,000;110,000;110,000;,000;110,000
"ПФО";"Республика Татарстан";7;8925,000;1629,000;7296,000;2937,000;2279,000;658,000
"ПФО";"Самарская область";7;1413,000;1201,000;212,000;357,000;286,000;71,000
"ПФО";"Саратовская область";7;53,000;51,000;2,000;173,000;173,000;,000
"ПФО";"Удмуртская Республика";7;241,000;211,000;30,000;,000;,000;,000
"ПФО";"Ульяновская область";7;593,000;70,000;523,000;108,000;87,000;21,000
"ПФО";"Чувашская Республика — Чувашия";7;2704,000;540,000;2164,000;152,000;152,000;,000
"СЗФО";"Архангельская область";7;771,000;604,000;167,000;294,000;82,000;212,000
"СЗФО";"Вологодская область";7;1958,000;1949,000;9,000;41,000;14,000;27,000
"СЗФО";"Калининградская область";7;8615,000;7583,000;1032,000;166,000;166,000;,000
"СЗФО";"Ленинградская область";7;347,000;235,000;112,000;30,000;30,000;,000
"СЗФО";"Мурманская область";7;47,000;47,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";7;,000;,000;,000;,000;,000;,000
"СЗФО";"Новгородская область";7;145,000;,000;145,000;48,000;12,000;36,000
"СЗФО";"Псковская область";7;2692,000;2501,000;191,000;75,000;75,000;,000
"СЗФО";"Республика Карелия";7;262,000;48,000;214,000;269,000;237,000;32,000
"СЗФО";"Республика Коми";7;1394,000;1185,000;209,000;4,000;,000;4,000
"СЗФО";"Санкт-Петербург";7;6330,000;4144,000;2186,000;242,000;119,000;123,000
"СКФО";"Кабардино-Балкарская Республика";7;453,000;67,000;386,000;,000;,000;,000
"СКФО";"Карачаево-Черкесская Республика";7;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Дагестан";7;2414,000;178,000;2236,000;59,000;59,000;,000
"СКФО";"Республика Ингушетия";7;50,000;25,000;25,000;50,000;25,000;25,000
"СКФО";"Республика Северная Осетия — Алания";7;1,000;,000;1,000;169,000;169,000;,000
"СКФО";"Ставропольский край";7;1138,000;269,000;869,000;73,000;36,000;37,000
"СКФО";"Чеченская Республика";7;,000;,000;,000;,000;,000;,000
"СФО";"Алтайский край";7;161,000;150,000;11,000;33,000;1,000;32,000
"СФО";"Иркутская область";7;1800,000;953,000;847,000;276,000;71,000;205,000
"СФО";"Кемеровская область";7;797,000;583,000;214,000;44,000;43,000;1,000
"СФО";"Красноярский край";7;1048,000;947,000;101,000;151,000;93,000;58,000
"СФО";"Новосибирская область";7;1168,000;970,000;198,000;134,000;133,000;1,000
"СФО";"Омская область";7;3742,000;3331,000;411,000;20,000;13,000;7,000
"СФО";"Республика Алтай";7;,000;,000;,000;,000;,000;,000
"СФО";"Республика Тыва";7;308,000;250,000;58,000;161,000;153,000;8,000
"СФО";"Республика Хакасия";7;70,000;70,000;,000;181,000;181,000;,000
"СФО";"Томская область";7;57,000;57,000;,000;,000;,000;,000
"УФО";"Курганская область";7;945,000;451,000;494,000;122,000;122,000;,000
"УФО";"Свердловская область";7;2551,000;2302,000;249,000;787,000;542,000;245,000
"УФО";"Тюменская область";7;6762,000;4877,000;1885,000;630,000;468,000;162,000
"УФО";"Ханты-Мансийский автономный округ — Югра";7;4011,000;4011,000;,000;,000;,000;,000
"УФО";"Челябинская область";7;2084,000;1539,000;545,000;63,000;60,000;3,000
"УФО";"Ямало-Ненецкий автономный округ";7;152,000;7,000;145,000;,000;,000;,000
"ЦФО";"Белгородская область";7;7046,000;2466,000;4580,000;1169,000;347,000;822,000
"ЦФО";"Брянская область";7;399,000;399,000;,000;,000;,000;,000
"ЦФО";"Владимирская область";7;4,000;1,000;3,000;,000;,000;,000
"ЦФО";"Воронежская область";7;1301,000;1059,000;242,000;880,000;60,000;820,000
"ЦФО";"Ивановская область";7;9,000;,000;9,000;33,000;6,000;27,000
"ЦФО";"Калужская область";7;1575,000;,000;1575,000;133,000;125,000;8,000
"ЦФО";"Костромская область";7;193,000;49,000;144,000;13,000;13,000;,000
"ЦФО";"Курская область";7;1,000;,000;1,000;,000;,000;,000
"ЦФО";"Липецкая область";7;766,000;424,000;342,000;250,000;250,000;,000
"ЦФО";"Москва";7;32537,000;16995,000;15542,000;6380,000;3243,000;3137,000
"ЦФО";"Московская область";7;15297,000;9645,000;5652,000;4716,000;3968,000;748,000
"ЦФО";"Орловская область";7;,000;,000;,000;,000;,000;,000
"ЦФО";"Рязанская область";7;266,000;233,000;33,000;,000;,000;,000
"ЦФО";"Смоленская область";7;7,000;,000;7,000;,000;,000;,000
"ЦФО";"Тамбовская область";7;279,000;105,000;174,000;167,000;163,000;4,000
"ЦФО";"Тверская область";7;223,000;204,000;19,000;,000;,000;,000
"ЦФО";"Тульская область";7;1830,000;1055,000;775,000;74,000;1,000;73,000
"ЦФО";"Ярославская область";7;243,000;243,000;,000;72,000;72,000;,000
"ЮФО";"Астраханская область";7;585,000;68,000;517,000;,000;,000;,000
"ЮФО";"Волгоградская область";7;72,000;57,000;15,000;205,000;168,000;37,000
"ЮФО";"Краснодарский край";7;1638,000;743,000;895,000;874,000;736,000;138,000
"ЮФО";"Республика Адыгея";7;595,000;580,000;15,000;,000;,000;,000
"ЮФО";"Республика Калмыкия";7;,000;,000;,000;4,000;,000;4,000
"ЮФО";"Республика Крым";7;28,000;,000;28,000;13,000;13,000;,000
"ЮФО";"Ростовская область";7;4665,000;3235,000;1430,000;1089,000;324,000;765,000
"ЮФО";"Севастополь";7;103,000;10,000;93,000;183,000;166,000;17,000
"ДВФО";"Амурская область";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Еврейская автономная область";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Забайкальский край";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Камчатский край";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Магаданская область";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Приморский край";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Бурятия";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Саха (Якутия)";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Сахалинская область";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Хабаровский край";8;2,000;2,000;,000;,000;,000;,000
"ДВФО";"Чукотский автономный округ";8;,000;,000;,000;,000;,000;,000
"ПФО";"Кировская область";8;,000;,000;,000;,000;,000;,000
"ПФО";"Нижегородская область";8;1,000;1,000;,000;,000;,000;,000
"ПФО";"Оренбургская область";8;,000;,000;,000;,000;,000;,000
"ПФО";"Пензенская область";8;,000;,000;,000;,000;,000;,000
"ПФО";"Пермский край";8;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Башкортостан";8;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Марий Эл";8;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Мордовия";8;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Татарстан";8;113,000;93,000;20,000;,000;,000;,000
"ПФО";"Самарская область";8;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";8;9,000;9,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";8;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";8;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";8;88,000;88,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Новгородская область";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Псковская область";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Республика Карелия";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Республика Коми";8;,000;,000;,000;,000;,000;,000
"СЗФО";"Санкт-Петербург";8;,000;,000;,000;,000;,000;,000
"СКФО";"Кабардино-Балкарская Республика";8;,000;,000;,000;,000;,000;,000
"СКФО";"Карачаево-Черкесская Республика";8;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Дагестан";8;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Ингушетия";8;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Северная Осетия — Алания";8;,000;,000;,000;,000;,000;,000
"СКФО";"Ставропольский край";8;,000;,000;,000;,000;,000;,000
"СКФО";"Чеченская Республика";8;,000;,000;,000;,000;,000;,000
"СФО";"Алтайский край";8;1,000;1,000;,000;,000;,000;,000
"СФО";"Иркутская область";8;598,000;598,000;,000;,000;,000;,000
"СФО";"Кемеровская область";8;,000;,000;,000;,000;,000;,000
"СФО";"Красноярский край";8;,000;,000;,000;,000;,000;,000
"СФО";"Новосибирская область";8;,000;,000;,000;,000;,000;,000
"СФО";"Омская область";8;,000;,000;,000;,000;,000;,000
"СФО";"Республика Алтай";8;,000;,000;,000;,000;,000;,000
"СФО";"Республика Тыва";8;2,000;2,000;,000;1,000;,000;1,000
"СФО";"Республика Хакасия";8;,000;,000;,000;,000;,000;,000
"СФО";"Томская область";8;,000;,000;,000;,000;,000;,000
"УФО";"Курганская область";8;,000;,000;,000;,000;,000;,000
"УФО";"Свердловская область";8;,000;,000;,000;,000;,000;,000
"УФО";"Тюменская область";8;,000;,000;,000;,000;,000;,000
"УФО";"Ханты-Мансийский автономный округ — Югра";8;,000;,000;,000;,000;,000;,000
"УФО";"Челябинская область";8;,000;,000;,000;,000;,000;,000
"УФО";"Ямало-Ненецкий автономный округ";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Белгородская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Брянская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Владимирская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Воронежская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Ивановская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Калужская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Костромская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Курская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Липецкая область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Москва";8;188,000;,000;188,000;244,000;,000;244,000
"ЦФО";"Московская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Орловская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Рязанская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Смоленская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Тамбовская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Тверская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Тульская область";8;,000;,000;,000;,000;,000;,000
"ЦФО";"Ярославская область";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Астраханская область";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Волгоградская область";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Краснодарский край";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Адыгея";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Калмыкия";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Крым";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Ростовская область";8;,000;,000;,000;,000;,000;,000
"ЮФО";"Севастополь";8;,000;,000;,000;,000;,000;,000
"ДВФО";"Амурская область";9;,000;,000;,000;,000;,000;,000
"ДВФО";"Еврейская автономная область";9;,000;,000;,000;,000;,000;,000
"ДВФО";"Забайкальский край";9;,000;,000;,000;54,000;54,000;,000
"ДВФО";"Камчатский край";9;71,000;6,000;65,000;64,000;30,000;34,000
"ДВФО";"Магаданская область";9;,000;,000;,000;,000;,000;,000
"ДВФО";"Приморский край";9;2,000;1,000;1,000;43,000;40,000;3,000
"ДВФО";"Республика Бурятия";9;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Саха (Якутия)";9;102,000;49,000;53,000;28,000;25,000;3,000
"ДВФО";"Сахалинская область";9;66,000;9,000;57,000;21,000;21,000;,000
"ДВФО";"Хабаровский край";9;1166,000;145,000;1021,000;2,000;2,000;,000
"ДВФО";"Чукотский автономный округ";9;,000;,000;,000;,000;,000;,000
"ПФО";"Кировская область";9;57,000;34,000;23,000;11,000;10,000;1,000
"ПФО";"Нижегородская область";9;38,000;4,000;34,000;37,000;28,000;9,000
"ПФО";"Оренбургская область";9;68,000;32,000;36,000;63,000;63,000;,000
"ПФО";"Пензенская область";9;1,000;1,000;,000;27,000;24,000;3,000
"ПФО";"Пермский край";9;517,000;514,000;3,000;6,000;6,000;,000
"ПФО";"Республика Башкортостан";9;31,000;22,000;9,000;3,000;3,000;,000
"ПФО";"Республика Марий Эл";9;7,000;7,000;,000;,000;,000;,000
"ПФО";"Республика Мордовия";9;19,000;9,000;10,000;10,000;,000;10,000
"ПФО";"Республика Татарстан";9;459,000;107,000;352,000;86,000;74,000;12,000
"ПФО";"Самарская область";9;141,000;131,000;10,000;24,000;22,000;2,000
"ПФО";"Саратовская область";9;23,000;16,000;7,000;,000;,000;,000
"ПФО";"Удмуртская Республика";9;3,000;2,000;1,000;,000;,000;,000
"ПФО";"Ульяновская область";9;167,000;5,000;162,000;29,000;8,000;21,000
"ПФО";"Чувашская Республика — Чувашия";9;140,000;129,000;11,000;,000;,000;,000
"СЗФО";"Архангельская область";9;44,000;16,000;28,000;39,000;25,000;14,000
"СЗФО";"Вологодская область";9;207,000;105,000;102,000;11,000;11,000;,000
"СЗФО";"Калининградская область";9;1243,000;519,000;724,000;76,000;76,000;,000
"СЗФО";"Ленинградская область";9;12,000;5,000;7,000;3,000;3,000;,000
"СЗФО";"Мурманская область";9;7,000;7,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";9;,000;,000;,000;,000;,000;,000
"СЗФО";"Новгородская область";9;7,000;,000;7,000;45,000;9,000;36,000
"СЗФО";"Псковская область";9;150,000;72,000;78,000;2,000;2,000;,000
"СЗФО";"Республика Карелия";9;180,000;,000;180,000;201,000;200,000;1,000
"СЗФО";"Республика Коми";9;47,000;45,000;2,000;,000;,000;,000
"СЗФО";"Санкт-Петербург";9;497,000;81,000;416,000;85,000;62,000;23,000
"СКФО";"Кабардино-Балкарская Республика";9;478,000;92,000;386,000;,000;,000;,000
"СКФО";"Карачаево-Черкесская Республика";9;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Дагестан";9;2,000;,000;2,000;7,000;7,000;,000
"СКФО";"Республика Ингушетия";9;2,000;1,000;1,000;2,000;1,000;1,000
"СКФО";"Республика Северная Осетия — Алания";9;,000;,000;,000;,000;,000;,000
"СКФО";"Ставропольский край";9;46,000;29,000;17,000;5,000;4,000;1,000
"СКФО";"Чеченская Республика";9;,000;,000;,000;37,000;37,000;,000
"СФО";"Алтайский край";9;19,000;18,000;1,000;2,000;,000;2,000
"СФО";"Иркутская область";9;445,000;159,000;286,000;5,000;1,000;4,000
"СФО";"Кемеровская область";9;29,000;12,000;17,000;1,000;,000;1,000
"СФО";"Красноярский край";9;232,000;232,000;,000;4,000;4,000;,000
"СФО";"Новосибирская область";9;1015,000;952,000;63,000;29,000;29,000;,000
"СФО";"Омская область";9;528,000;238,000;290,000;3,000;1,000;2,000
"СФО";"Республика Алтай";9;,000;,000;,000;,000;,000;,000
"СФО";"Республика Тыва";9;35,000;31,000;4,000;26,000;19,000;7,000
"СФО";"Республика Хакасия";9;70,000;70,000;,000;176,000;176,000;,000
"СФО";"Томская область";9;4,000;2,000;2,000;,000;,000;,000
"УФО";"Курганская область";9;8,000;2,000;6,000;4,000;4,000;,000
"УФО";"Свердловская область";9;193,000;166,000;27,000;16,000;13,000;3,000
"УФО";"Тюменская область";9;452,000;343,000;109,000;263,000;162,000;101,000
"УФО";"Ханты-Мансийский автономный округ — Югра";9;13,000;13,000;,000;,000;,000;,000
"УФО";"Челябинская область";9;48,000;26,000;22,000;5,000;4,000;1,000
"УФО";"Ямало-Ненецкий автономный округ";9;95,000;18,000;77,000;,000;,000;,000
"ЦФО";"Белгородская область";9;12,000;4,000;8,000;2,000;2,000;,000
"ЦФО";"Брянская область";9;370,000;370,000;,000;40,000;40,000;,000
"ЦФО";"Владимирская область";9;2,000;1,000;1,000;,000;,000;,000
"ЦФО";"Воронежская область";9;71,000;34,000;37,000;47,000;,000;47,000
"ЦФО";"Ивановская область";9;1,000;,000;1,000;3,000;1,000;2,000
"ЦФО";"Калужская область";9;49,000;,000;49,000;11,000;10,000;1,000
"ЦФО";"Костромская область";9;7,000;6,000;1,000;2,000;2,000;,000
"ЦФО";"Курская область";9;1,000;,000;1,000;,000;,000;,000
"ЦФО";"Липецкая область";9;13,000;2,000;11,000;4,000;4,000;,000
"ЦФО";"Москва";9;1405,000;968,000;437,000;245,000;154,000;91,000
"ЦФО";"Московская область";9;779,000;532,000;247,000;204,000;157,000;47,000
"ЦФО";"Орловская область";9;,000;,000;,000;,000;,000;,000
"ЦФО";"Рязанская область";9;206,000;180,000;26,000;,000;,000;,000
"ЦФО";"Смоленская область";9;5,000;,000;5,000;,000;,000;,000
"ЦФО";"Тамбовская область";9;24,000;12,000;12,000;43,000;38,000;5,000
"ЦФО";"Тверская область";9;23,000;22,000;1,000;4,000;4,000;,000
"ЦФО";"Тульская область";9;13,000;8,000;5,000;16,000;1,000;15,000
"ЦФО";"Ярославская область";9;195,000;195,000;,000;50,000;50,000;,000
"ЮФО";"Астраханская область";9;39,000;7,000;32,000;,000;,000;,000
"ЮФО";"Волгоградская область";9;5,000;5,000;,000;15,000;15,000;,000
"ЮФО";"Краснодарский край";9;171,000;130,000;41,000;99,000;88,000;11,000
"ЮФО";"Республика Адыгея";9;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Калмыкия";9;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Крым";9;6,000;,000;6,000;4,000;4,000;,000
"ЮФО";"Ростовская область";9;177,000;108,000;69,000;80,000;7,000;73,000
"ЮФО";"Севастополь";9;23,000;1,000;22,000;14,000;13,000;1,000
"ДВФО";"Амурская область";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Еврейская автономная область";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Забайкальский край";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Камчатский край";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Магаданская область";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Приморский край";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Бурятия";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Саха (Якутия)";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Сахалинская область";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Хабаровский край";10;2,000;2,000;,000;,000;,000;,000
"ДВФО";"Чукотский автономный округ";10;,000;,000;,000;,000;,000;,000
"ПФО";"Кировская область";10;,000;,000;,000;,000;,000;,000
"ПФО";"Нижегородская область";10;1,000;1,000;,000;,000;,000;,000
"ПФО";"Оренбургская область";10;,000;,000;,000;,000;,000;,000
"ПФО";"Пензенская область";10;,000;,000;,000;,000;,000;,000
"ПФО";"Пермский край";10;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Башкортостан";10;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Марий Эл";10;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Мордовия";10;,000;,000;,000;,000;,000;,000
"ПФО";"Республика Татарстан";10;8,000;7,000;1,000;,000;,000;,000
"ПФО";"Самарская область";10;,000;,000;,000;,000;,000;,000
"ПФО";"Саратовская область";10;8,000;8,000;,000;,000;,000;,000
"ПФО";"Удмуртская Республика";10;,000;,000;,000;,000;,000;,000
"ПФО";"Ульяновская область";10;,000;,000;,000;,000;,000;,000
"ПФО";"Чувашская Республика — Чувашия";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Архангельская область";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Вологодская область";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Калининградская область";10;1,000;1,000;,000;,000;,000;,000
"СЗФО";"Ленинградская область";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Мурманская область";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Ненецкий автономный округ";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Новгородская область";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Псковская область";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Республика Карелия";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Республика Коми";10;,000;,000;,000;,000;,000;,000
"СЗФО";"Санкт-Петербург";10;,000;,000;,000;2,000;,000;2,000
"СКФО";"Кабардино-Балкарская Республика";10;,000;,000;,000;,000;,000;,000
"СКФО";"Карачаево-Черкесская Республика";10;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Дагестан";10;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Ингушетия";10;,000;,000;,000;,000;,000;,000
"СКФО";"Республика Северная Осетия — Алания";10;,000;,000;,000;,000;,000;,000
"СКФО";"Ставропольский край";10;,000;,000;,000;,000;,000;,000
"СКФО";"Чеченская Республика";10;,000;,000;,000;,000;,000;,000
"СФО";"Алтайский край";10;,000;,000;,000;,000;,000;,000
"СФО";"Иркутская область";10;26,000;26,000;,000;,000;,000;,000
"СФО";"Кемеровская область";10;,000;,000;,000;,000;,000;,000
"СФО";"Красноярский край";10;,000;,000;,000;,000;,000;,000
"СФО";"Новосибирская область";10;,000;,000;,000;,000;,000;,000
"СФО";"Омская область";10;,000;,000;,000;,000;,000;,000
"СФО";"Республика Алтай";10;,000;,000;,000;,000;,000;,000
"СФО";"Республика Тыва";10;2,000;2,000;,000;1,000;,000;1,000
"СФО";"Республика Хакасия";10;,000;,000;,000;,000;,000;,000
"СФО";"Томская область";10;,000;,000;,000;,000;,000;,000
"УФО";"Курганская область";10;,000;,000;,000;,000;,000;,000
"УФО";"Свердловская область";10;,000;,000;,000;,000;,000;,000
"УФО";"Тюменская область";10;,000;,000;,000;,000;,000;,000
"УФО";"Ханты-Мансийский автономный округ — Югра";10;,000;,000;,000;,000;,000;,000
"УФО";"Челябинская область";10;,000;,000;,000;3,000;3,000;,000
"УФО";"Ямало-Ненецкий автономный округ";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Белгородская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Брянская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Владимирская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Воронежская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Ивановская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Калужская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Костромская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Курская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Липецкая область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Москва";10;6,000;,000;6,000;1,000;,000;1,000
"ЦФО";"Московская область";10;1,000;1,000;,000;,000;,000;,000
"ЦФО";"Орловская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Рязанская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Смоленская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Тамбовская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Тверская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Тульская область";10;,000;,000;,000;,000;,000;,000
"ЦФО";"Ярославская область";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Астраханская область";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Волгоградская область";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Краснодарский край";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Адыгея";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Калмыкия";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Республика Крым";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Ростовская область";10;,000;,000;,000;,000;,000;,000
"ЮФО";"Севастополь";10;,000;,000;,000;,000;,000;,000
"ДВФО";"Амурская область";11;,000;,000;,000;,000;,000;,000
"ДВФО";"Еврейская автономная область";11;,000;,000;,000;,000;,000;,000
"ДВФО";"Забайкальский край";11;,000;,000;,000;22,000;22,000;,000
"ДВФО";"Камчатский край";11;65,000;1,000;64,000;64,000;30,000;34,000
"ДВФО";"Магаданская область";11;,000;,000;,000;,000;,000;,000
"ДВФО";"Приморский край";11;2,000;1,000;1,000;40,000;39,000;1,000
"ДВФО";"Республика Бурятия";11;,000;,000;,000;,000;,000;,000
"ДВФО";"Республика Саха (Якутия)";11;48,000;28,000;20,000;13,000;13,000;,000
"ДВФО";"Сахалинская область";11;12,000;4,000;8,000;9,000;9,000;,000
