FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7
ПФО;Удмуртская Республика;6;1;6;6;0;0;2;1
ПФО;Удмуртская Республика;7;0;3;3;0;0;0;1
ПФО;Удмуртская Республика;8;4;2;2;0;0;2;2
ПФО;Удмуртская Республика;9;1;1;1;0;0;0;2
ПФО;Удмуртская Республика;10;16;7;7;0;0;10;1
ПФО;Удмуртская Республика;11;11;5;5;0;0;1;1
ПФО;Удмуртская Республика;12;13;9;7;0;0;4;0
ПФО;Удмуртская Республика;13;5;5;5;0;0;1;0
ПФО;Удмуртская Республика;14;16;12;12;0;0;7;2
ПФО;Удмуртская Республика;15;9;11;11;0;0;1;1
ПФО;Удмуртская Республика;16;11;6;6;0;0;3;3
ПФО;Удмуртская Республика;17;4;6;6;0;0;0;3
ПФО;Удмуртская Республика;18;20;2;2;0;0;5;0
ПФО;Удмуртская Республика;19;9;1;0;0;0;0;0
ПФО;Удмуртская Республика;20;8;0;0;0;0;4;2
ПФО;Удмуртская Республика;21;3;0;0;0;0;0;2
ПФО;Удмуртская Республика;22;9;0;0;0;1;10;0
ПФО;Удмуртская Республика;23;2;0;0;0;0;3;0
ПФО;Ульяновская область;3;92;87;79;8;0;2;16
ПФО;Ульяновская область;4;2;0;0;0;0;0;1
ПФО;Ульяновская область;5;2;0;0;0;0;0;0
ПФО;Ульяновская область;6;8;3;2;1;0;0;0
ПФО;Ульяновская область;7;5;1;1;0;0;0;0
ПФО;Ульяновская область;8;5;6;5;1;0;1;1
ПФО;Ульяновская область;9;3;4;4;0;0;0;1
ПФО;Ульяновская область;10;13;10;10;0;0;0;1
ПФО;Ульяновская область;11;10;6;6;0;0;0;1
ПФО;Ульяновская область;12;14;12;12;0;0;0;3
ПФО;Ульяновская область;13;9;8;8;0;0;0;2
ПФО;Ульяновская область;14;13;16;15;1;0;0;1
ПФО;Ульяновская область;15;7;7;7;0;0;0;1
ПФО;Ульяновская область;16;10;7;6;1;0;0;3
ПФО;Ульяновская область;17;9;5;5;0;0;0;3
ПФО;Ульяновская область;18;10;17;14;3;0;0;3
ПФО;Ульяновская область;19;8;8;8;0;0;0;2
ПФО;Ульяновская область;20;8;10;9;1;0;0;3
ПФО;Ульяновская область;21;5;3;3;0;0;0;2
ПФО;Ульяновская область;22;9;6;6;0;0;1;0
ПФО;Ульяновская область;23;3;4;4;0;0;0;0
ПФО;Чувашская Республика — Чувашия;3;115;121;70;51;2;1;3
ПФО;Чувашская Республика — Чувашия;4;0;9;7;2;1;0;0
ПФО;Чувашская Республика — Чувашия;5;0;0;0;0;0;0;0
ПФО;Чувашская Республика — Чувашия;6;4;1;1;0;0;0;0
ПФО;Чувашская Республика — Чувашия;7;2;0;0;0;0;0;0
ПФО;Чувашская Республика — Чувашия;8;9;5;5;0;0;0;0
ПФО;Чувашская Республика — Чувашия;9;7;3;3;0;0;0;0
ПФО;Чувашская Республика — Чувашия;10;11;21;12;9;0;0;2
ПФО;Чувашская Республика — Чувашия;11;8;15;9;6;0;0;0
ПФО;Чувашская Республика — Чувашия;12;15;25;14;11;0;0;1
ПФО;Чувашская Республика — Чувашия;13;9;16;8;8;0;0;0
ПФО;Чувашская Республика — Чувашия;14;14;23;12;11;0;1;0
ПФО;Чувашская Республика — Чувашия;15;5;17;10;7;0;0;0
ПФО;Чувашская Республика — Чувашия;16;21;19;9;10;0;0;0
ПФО;Чувашская Республика — Чувашия;17;10;11;5;6;0;0;0
ПФО;Чувашская Республика — Чувашия;18;21;12;4;8;0;0;0
ПФО;Чувашская Республика — Чувашия;19;14;4;2;2;0;0;0
ПФО;Чувашская Республика — Чувашия;20;11;3;3;0;1;0;0
ПФО;Чувашская Республика — Чувашия;21;3;2;2;0;0;0;0
ПФО;Чувашская Республика — Чувашия;22;9;3;3;0;0;0;0
ПФО;Чувашская Республика — Чувашия;23;4;2;2;0;0;0;0
СЗФО;Архангельская область;3;41;21;19;2;0;3;10
СЗФО;Архангельская область;4;0;0;0;0;0;0;1
СЗФО;Архангельская область;5;0;0;0;0;0;0;0
СЗФО;Архангельская область;6;1;1;1;0;0;0;3
СЗФО;Архангельская область;7;1;1;1;0;0;0;2
СЗФО;Архангельская область;8;2;2;2;0;0;1;2
СЗФО;Архангельская область;9;1;2;2;0;0;0;1
СЗФО;Архангельская область;10;2;1;1;0;0;1;0
СЗФО;Архангельская область;11;1;1;1;0;0;0;0
СЗФО;Архангельская область;12;13;3;2;1;0;0;3
СЗФО;Архангельская область;13;9;2;2;0;0;0;3
СЗФО;Архангельская область;14;3;4;3;1;0;0;0
СЗФО;Архангельская область;15;3;3;3;0;0;0;0
СЗФО;Архангельская область;16;6;5;5;0;0;1;0
СЗФО;Архангельская область;17;1;5;5;0;0;0;0
СЗФО;Архангельская область;18;7;1;1;0;0;0;1
СЗФО;Архангельская область;19;4;1;1;0;0;0;0
СЗФО;Архангельская область;20;3;0;0;0;0;0;0
СЗФО;Архангельская область;21;1;0;0;0;0;0;0
СЗФО;Архангельская область;22;4;4;4;0;0;0;0
СЗФО;Архангельская область;23;3;4;4;0;0;0;0
СЗФО;Вологодская область;3;82;73;52;6;1;1;1
СЗФО;Вологодская область;4;0;0;0;0;0;0;0
СЗФО;Вологодская область;5;0;0;0;0;0;0;0
СЗФО;Вологодская область;6;8;0;0;0;0;0;0
СЗФО;Вологодская область;7;4;0;0;0;0;0;0
СЗФО;Вологодская область;8;10;12;2;1;0;1;0
СЗФО;Вологодская область;9;5;6;2;0;0;1;0
СЗФО;Вологодская область;10;7;7;6;1;0;0;1
СЗФО;Вологодская область;11;3;3;3;0;0;0;0
СЗФО;Вологодская область;12;20;12;8;0;0;0;0
СЗФО;Вологодская область;13;4;9;5;0;0;0;0
СЗФО;Вологодская область;14;10;7;5;1;0;0;0
СЗФО;Вологодская область;15;5;3;2;0;0;0;0
СЗФО;Вологодская область;16;8;11;7;3;0;0;0
СЗФО;Вологодская область;17;4;4;3;0;0;0;0
СЗФО;Вологодская область;18;8;10;10;0;0;0;0
СЗФО;Вологодская область;19;3;6;6;0;0;0;0
СЗФО;Вологодская область;20;9;8;8;0;1;0;0
СЗФО;Вологодская область;21;5;1;1;0;0;0;0
СЗФО;Вологодская область;22;2;6;6;0;0;0;0
СЗФО;Вологодская область;23;2;1;1;0;0;0;0
СЗФО;Калининградская область;3;122;72;64;2;0;4;5
СЗФО;Калининградская область;4;0;0;0;0;0;0;0
СЗФО;Калининградская область;5;0;0;0;0;0;0;0
СЗФО;Калининградская область;6;4;4;3;0;0;0;1
СЗФО;Калининградская область;7;2;0;0;0;0;0;1
СЗФО;Калининградская область;8;7;9;9;0;0;0;1
СЗФО;Калининградская область;9;4;4;4;0;0;0;0
СЗФО;Калининградская область;10;4;15;13;1;0;0;0
СЗФО;Калининградская область;11;3;9;9;0;0;0;0
СЗФО;Калининградская область;12;36;8;8;0;0;1;1
СЗФО;Калининградская область;13;34;2;2;0;0;0;1
СЗФО;Калининградская область;14;17;8;4;0;0;2;1
СЗФО;Калининградская область;15;14;5;1;0;0;0;1
СЗФО;Калининградская область;16;23;9;9;0;0;1;0
СЗФО;Калининградская область;17;15;4;4;0;0;0;0
СЗФО;Калининградская область;18;20;10;9;1;0;0;1
СЗФО;Калининградская область;19;14;4;4;0;0;0;1
СЗФО;Калининградская область;20;4;7;7;0;0;0;0
СЗФО;Калининградская область;21;3;3;3;0;0;0;0
СЗФО;Калининградская область;22;7;2;2;0;0;0;0
СЗФО;Калининградская область;23;4;0;0;0;0;0;0
СЗФО;Ленинградская область;3;36;69;69;0;1;0;2
СЗФО;Ленинградская область;4;0;0;0;0;0;0;0
СЗФО;Ленинградская область;5;0;0;0;0;0;0;0
СЗФО;Ленинградская область;6;1;3;3;0;0;0;0
СЗФО;Ленинградская область;7;0;3;3;0;0;0;0
СЗФО;Ленинградская область;8;1;7;7;0;0;0;1
СЗФО;Ленинградская область;9;1;4;4;0;0;0;1
СЗФО;Ленинградская область;10;4;5;5;0;0;0;0
СЗФО;Ленинградская область;11;2;3;3;0;0;0;0
СЗФО;Ленинградская область;12;6;8;8;0;0;0;0
СЗФО;Ленинградская область;13;5;5;5;0;0;0;0
СЗФО;Ленинградская область;14;12;6;6;0;0;0;0
СЗФО;Ленинградская область;15;10;5;5;0;0;0;0
СЗФО;Ленинградская область;16;6;5;5;0;0;0;0
СЗФО;Ленинградская область;17;5;4;4;0;0;0;0
СЗФО;Ленинградская область;18;2;9;9;0;0;0;1
СЗФО;Ленинградская область;19;2;5;5;0;0;0;1
СЗФО;Ленинградская область;20;3;16;16;0;0;0;0
СЗФО;Ленинградская область;21;2;12;12;0;0;0;0
СЗФО;Ленинградская область;22;1;10;10;0;1;0;0
СЗФО;Ленинградская область;23;0;7;7;0;1;0;0
СЗФО;Мурманская область;3;73;9;4;5;1;1;0
СЗФО;Мурманская область;4;1;0;0;0;0;0;0
СЗФО;Мурманская область;5;1;0;0;0;0;0;0
СЗФО;Мурманская область;6;1;2;0;2;0;0;0
СЗФО;Мурманская область;7;0;0;0;0;0;0;0
СЗФО;Мурманская область;8;2;0;0;0;0;0;0
СЗФО;Мурманская область;9;2;0;0;0;0;0;0
СЗФО;Мурманская область;10;5;3;2;1;0;0;0
СЗФО;Мурманская область;11;3;1;1;0;0;0;0
СЗФО;Мурманская область;12;15;0;0;0;0;1;0
СЗФО;Мурманская область;13;11;0;0;0;0;0;0
СЗФО;Мурманская область;14;16;4;2;2;0;0;0
СЗФО;Мурманская область;15;11;0;0;0;0;0;0
СЗФО;Мурманская область;16;12;0;0;0;0;0;0
СЗФО;Мурманская область;17;8;0;0;0;0;0;0
СЗФО;Мурманская область;18;7;0;0;0;1;0;0
СЗФО;Мурманская область;19;7;0;0;0;0;0;0
СЗФО;Мурманская область;20;8;0;0;0;0;0;0
СЗФО;Мурманская область;21;7;0;0;0;0;0;0
СЗФО;Мурманская область;22;6;0;0;0;0;0;0
СЗФО;Мурманская область;23;4;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;3;0;5;5;0;0;0;0
СЗФО;Ненецкий автономный округ;4;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;5;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;6;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;7;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;8;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;9;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;10;0;3;3;0;0;0;0
СЗФО;Ненецкий автономный округ;11;0;3;3;0;0;0;0
СЗФО;Ненецкий автономный округ;12;0;2;2;0;0;0;0
СЗФО;Ненецкий автономный округ;13;0;1;1;0;0;0;0
СЗФО;Ненецкий автономный округ;14;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;15;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;16;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;17;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;18;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;19;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;20;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;21;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;22;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;23;0;0;0;0;0;0;0
СЗФО;Новгородская область;3;23;90;90;0;1;3;0
СЗФО;Новгородская область;4;0;0;0;0;0;0;0
СЗФО;Новгородская область;5;0;0;0;0;0;0;0
СЗФО;Новгородская область;6;0;0;0;0;0;0;0
СЗФО;Новгородская область;7;0;0;0;0;0;0;0
СЗФО;Новгородская область;8;0;7;7;0;0;2;0
СЗФО;Новгородская область;9;0;6;6;0;0;1;0
СЗФО;Новгородская область;10;3;12;12;0;0;0;0
СЗФО;Новгородская область;11;2;7;7;0;0;0;0
СЗФО;Новгородская область;12;4;18;18;0;0;1;0
СЗФО;Новгородская область;13;2;11;11;0;0;1;0
СЗФО;Новгородская область;14;3;14;14;0;0;0;0
СЗФО;Новгородская область;15;3;10;10;0;0;0;0
СЗФО;Новгородская область;16;6;19;19;0;0;0;0
СЗФО;Новгородская область;17;6;14;14;0;0;0;0
СЗФО;Новгородская область;18;2;15;15;0;0;0;0
СЗФО;Новгородская область;19;1;10;10;0;0;0;0
СЗФО;Новгородская область;20;5;4;4;0;1;0;0
СЗФО;Новгородская область;21;4;2;2;0;1;0;0
СЗФО;Новгородская область;22;0;1;1;0;0;0;0
СЗФО;Новгородская область;23;0;0;0;0;0;0;0
СЗФО;Псковская область;3;202;3;2;0;0;0;7
СЗФО;Псковская область;4;0;0;0;0;0;0;0
СЗФО;Псковская область;5;0;0;0;0;0;0;0
СЗФО;Псковская область;6;6;0;0;0;0;0;0
СЗФО;Псковская область;7;3;0;0;0;0;0;0
СЗФО;Псковская область;8;7;0;0;0;0;0;0
СЗФО;Псковская область;9;6;0;0;0;0;0;0
СЗФО;Псковская область;10;8;1;0;0;0;0;0
СЗФО;Псковская область;11;6;0;0;0;0;0;0
СЗФО;Псковская область;12;27;0;0;0;0;0;1
СЗФО;Псковская область;13;24;0;0;0;0;0;0
СЗФО;Псковская область;14;23;0;0;0;0;0;2
СЗФО;Псковская область;15;20;0;0;0;0;0;1
СЗФО;Псковская область;16;29;2;2;0;0;0;1
СЗФО;Псковская область;17;22;0;0;0;0;0;1
СЗФО;Псковская область;18;37;0;0;0;0;0;0
СЗФО;Псковская область;19;30;0;0;0;0;0;0
СЗФО;Псковская область;20;36;0;0;0;0;0;3
СЗФО;Псковская область;21;25;0;0;0;0;0;3
СЗФО;Псковская область;22;29;0;0;0;0;0;0
СЗФО;Псковская область;23;19;0;0;0;0;0;0
СЗФО;Республика Карелия;3;42;30;28;2;0;0;14
СЗФО;Республика Карелия;4;0;0;0;0;0;0;0
СЗФО;Республика Карелия;5;0;0;0;0;0;0;0
СЗФО;Республика Карелия;6;5;1;1;0;0;0;2
СЗФО;Республика Карелия;7;3;0;0;0;0;0;2
СЗФО;Республика Карелия;8;4;5;3;2;0;0;2
СЗФО;Республика Карелия;9;2;1;1;0;0;0;1
СЗФО;Республика Карелия;10;3;2;2;0;0;0;5
СЗФО;Республика Карелия;11;1;2;2;0;0;0;5
СЗФО;Республика Карелия;12;7;4;4;0;0;0;1
СЗФО;Республика Карелия;13;5;2;2;0;0;0;1
СЗФО;Республика Карелия;14;6;7;7;0;0;0;2
СЗФО;Республика Карелия;15;6;4;4;0;0;0;2
СЗФО;Республика Карелия;16;8;5;5;0;0;0;1
СЗФО;Республика Карелия;17;5;4;4;0;0;0;1
СЗФО;Республика Карелия;18;4;4;4;0;0;0;0
СЗФО;Республика Карелия;19;3;1;1;0;0;0;0
СЗФО;Республика Карелия;20;3;1;1;0;0;0;0
СЗФО;Республика Карелия;21;3;1;1;0;0;0;0
СЗФО;Республика Карелия;22;2;1;1;0;0;0;1
СЗФО;Республика Карелия;23;0;0;0;0;0;0;1
СЗФО;Республика Коми;3;36;69;65;0;0;1;2
СЗФО;Республика Коми;4;0;0;0;0;0;0;1
СЗФО;Республика Коми;5;0;0;0;0;0;0;0
СЗФО;Республика Коми;6;0;4;4;0;0;0;0
СЗФО;Республика Коми;7;0;2;2;0;0;0;0
СЗФО;Республика Коми;8;9;9;9;0;0;0;0
СЗФО;Республика Коми;9;3;7;7;0;0;0;0
СЗФО;Республика Коми;10;5;15;14;0;0;1;0
СЗФО;Республика Коми;11;2;8;7;0;0;0;0
СЗФО;Республика Коми;12;5;7;7;0;0;0;1
СЗФО;Республика Коми;13;4;6;6;0;0;0;1
СЗФО;Республика Коми;14;0;13;13;0;0;0;0
СЗФО;Республика Коми;15;0;12;12;0;0;0;0
СЗФО;Республика Коми;16;4;10;8;0;0;0;0
СЗФО;Республика Коми;17;1;9;7;0;0;0;0
СЗФО;Республика Коми;18;5;4;4;0;0;0;0
СЗФО;Республика Коми;19;4;2;2;0;0;0;0
СЗФО;Республика Коми;20;2;5;4;0;0;0;0
СЗФО;Республика Коми;21;2;3;2;0;0;0;0
СЗФО;Республика Коми;22;6;2;2;0;0;0;0
СЗФО;Республика Коми;23;1;2;2;0;0;0;0
СЗФО;Санкт-Петербург;3;1345;947;824;0;34;54;259
СЗФО;Санкт-Петербург;4;1;3;3;0;0;0;13
СЗФО;Санкт-Петербург;5;1;3;3;0;0;0;8
СЗФО;Санкт-Петербург;6;20;98;91;0;2;5;33
СЗФО;Санкт-Петербург;7;11;73;69;0;1;1;17
СЗФО;Санкт-Петербург;8;111;117;110;0;8;14;30
СЗФО;Санкт-Петербург;9;77;89;84;0;3;4;17
СЗФО;Санкт-Петербург;10;158;172;163;0;4;11;35
СЗФО;Санкт-Петербург;11;93;137;129;0;4;5;22
СЗФО;Санкт-Петербург;12;224;186;177;0;3;4;26
СЗФО;Санкт-Петербург;13;138;137;129;0;1;2;17
СЗФО;Санкт-Петербург;14;190;114;90;0;5;6;42
СЗФО;Санкт-Петербург;15;106;88;66;0;4;2;35
СЗФО;Санкт-Петербург;16;171;98;69;0;4;2;21
СЗФО;Санкт-Петербург;17;88;70;46;0;3;1;18
СЗФО;Санкт-Петербург;18;188;82;60;0;3;1;31
СЗФО;Санкт-Петербург;19;96;63;44;0;1;0;24
СЗФО;Санкт-Петербург;20;133;56;45;0;2;7;18
СЗФО;Санкт-Петербург;21;58;38;28;0;2;1;15
СЗФО;Санкт-Петербург;22;149;21;16;0;3;4;10
СЗФО;Санкт-Петербург;23;42;18;13;0;2;1;9
СКФО;Кабардино-Балкарская Республика;3;110;55;43;9;2;1;10
СКФО;Кабардино-Балкарская Республика;4;0;0;0;0;0;0;1
СКФО;Кабардино-Балкарская Республика;5;0;0;0;0;0;0;0
СКФО;Кабардино-Балкарская Республика;6;4;0;0;0;0;0;1
СКФО;Кабардино-Балкарская Республика;7;2;0;0;0;0;0;1
СКФО;Кабардино-Балкарская Республика;8;6;4;3;1;0;0;2
СКФО;Кабардино-Балкарская Республика;9;3;0;0;0;0;0;1
СКФО;Кабардино-Балкарская Республика;10;10;10;8;2;0;0;1
СКФО;Кабардино-Балкарская Республика;11;7;7;5;2;0;0;1
СКФО;Кабардино-Балкарская Республика;12;18;8;6;1;2;1;1
СКФО;Кабардино-Балкарская Республика;13;13;4;4;0;1;0;1
СКФО;Кабардино-Балкарская Республика;14;23;12;10;2;0;0;1
СКФО;Кабардино-Балкарская Республика;15;16;6;6;0;0;0;0
СКФО;Кабардино-Балкарская Республика;16;22;6;6;0;0;0;1
СКФО;Кабардино-Балкарская Республика;17;10;3;3;0;0;0;1
СКФО;Кабардино-Балкарская Республика;18;16;8;6;1;0;0;0
СКФО;Кабардино-Балкарская Республика;19;6;4;4;0;0;0;0
СКФО;Кабардино-Балкарская Республика;20;8;6;3;2;0;0;2
СКФО;Кабардино-Балкарская Республика;21;6;2;2;0;0;0;2
СКФО;Кабардино-Балкарская Республика;22;3;1;1;0;0;0;0
СКФО;Кабардино-Балкарская Республика;23;1;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;3;9;0;0;0;0;2;0
СКФО;Карачаево-Черкесская Республика;4;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;5;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;6;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;7;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;8;0;0;0;0;0;2;0
СКФО;Карачаево-Черкесская Республика;9;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;10;1;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;11;1;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;12;2;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;13;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;14;2;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;15;2;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;16;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;17;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;18;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;19;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;20;2;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;21;1;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;22;2;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;23;1;0;0;0;0;0;0
СКФО;Республика Дагестан;3;92;0;0;0;13;1;0
СКФО;Республика Дагестан;4;1;0;0;0;0;0;0
СКФО;Республика Дагестан;5;1;0;0;0;0;0;0
СКФО;Республика Дагестан;6;4;0;0;0;2;0;0
СКФО;Республика Дагестан;7;1;0;0;0;1;0;0
СКФО;Республика Дагестан;8;4;0;0;0;2;0;0
СКФО;Республика Дагестан;9;2;0;0;0;0;0;0
СКФО;Республика Дагестан;10;7;0;0;0;2;0;0
СКФО;Республика Дагестан;11;3;0;0;0;1;0;0
СКФО;Республика Дагестан;12;16;0;0;0;1;1;0
СКФО;Республика Дагестан;13;10;0;0;0;0;0;0
СКФО;Республика Дагестан;14;17;0;0;0;0;0;0
СКФО;Республика Дагестан;15;11;0;0;0;0;0;0
СКФО;Республика Дагестан;16;14;0;0;0;1;0;0
СКФО;Республика Дагестан;17;7;0;0;0;0;0;0
СКФО;Республика Дагестан;18;8;0;0;0;4;0;0
СКФО;Республика Дагестан;19;4;0;0;0;1;0;0
СКФО;Республика Дагестан;20;13;0;0;0;1;0;0
СКФО;Республика Дагестан;21;3;0;0;0;0;0;0
СКФО;Республика Дагестан;22;8;0;0;0;0;0;0
СКФО;Республика Дагестан;23;2;0;0;0;0;0;0
СКФО;Республика Ингушетия;3;27;4;4;0;0;0;0
СКФО;Республика Ингушетия;4;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;5;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;6;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;7;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;8;0;1;1;0;0;0;0
СКФО;Республика Ингушетия;9;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;10;2;3;3;0;0;0;0
СКФО;Республика Ингушетия;11;2;2;2;0;0;0;0
СКФО;Республика Ингушетия;12;5;0;0;0;0;0;0
СКФО;Республика Ингушетия;13;3;0;0;0;0;0;0
СКФО;Республика Ингушетия;14;6;0;0;0;0;0;0
СКФО;Республика Ингушетия;15;2;0;0;0;0;0;0
СКФО;Республика Ингушетия;16;1;0;0;0;0;0;0
СКФО;Республика Ингушетия;17;1;0;0;0;0;0;0
СКФО;Республика Ингушетия;18;5;0;0;0;0;0;0
СКФО;Республика Ингушетия;19;1;0;0;0;0;0;0
СКФО;Республика Ингушетия;20;8;0;0;0;0;0;0
СКФО;Республика Ингушетия;21;3;0;0;0;0;0;0
СКФО;Республика Ингушетия;22;0;0;0;0;0;0;0
СКФО;Республика Ингушетия;23;0;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;3;62;1;1;0;0;0;0
СКФО;Республика Северная Осетия — Алания;4;0;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;5;0;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;6;3;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;7;2;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;8;5;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;9;5;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;10;5;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;11;3;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;12;2;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;13;0;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;14;3;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;15;2;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;16;5;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;17;2;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;18;9;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;19;4;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;20;19;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;21;4;0;0;0;0;0;0
СКФО;Республика Северная Осетия — Алания;22;11;1;1;0;0;0;0
СКФО;Республика Северная Осетия — Алания;23;2;0;0;0;0;0;0
СКФО;Ставропольский край;3;265;100;95;4;0;7;12
СКФО;Ставропольский край;4;4;3;3;0;0;0;0
СКФО;Ставропольский край;5;3;2;2;0;0;0;0
СКФО;Ставропольский край;6;17;4;4;0;0;1;4
СКФО;Ставропольский край;7;11;4;4;0;0;0;2
СКФО;Ставропольский край;8;31;7;7;0;0;1;1
СКФО;Ставропольский край;9;16;5;5;0;0;0;0
СКФО;Ставропольский край;10;35;12;12;0;0;0;1
СКФО;Ставропольский край;11;15;6;6;0;0;0;1
СКФО;Ставропольский край;12;37;19;18;0;0;1;2
СКФО;Ставропольский край;13;16;13;13;0;0;0;2
СКФО;Ставропольский край;14;42;16;15;1;0;0;2
СКФО;Ставропольский край;15;24;13;12;1;0;0;2
СКФО;Ставропольский край;16;35;18;16;2;0;1;1
СКФО;Ставропольский край;17;24;9;9;0;0;1;1
СКФО;Ставропольский край;18;27;8;8;0;0;1;1
СКФО;Ставропольский край;19;11;7;7;0;0;0;1
СКФО;Ставропольский край;20;22;7;6;1;0;1;0
СКФО;Ставропольский край;21;11;5;5;0;0;0;0
СКФО;Ставропольский край;22;15;6;6;0;0;1;0
СКФО;Ставропольский край;23;6;3;3;0;0;0;0
СКФО;Чеченская Республика;3;107;1;0;0;2;0;0
СКФО;Чеченская Республика;4;1;0;0;0;0;0;0
СКФО;Чеченская Республика;5;1;0;0;0;0;0;0
СКФО;Чеченская Республика;6;1;0;0;0;0;0;0
СКФО;Чеченская Республика;7;1;0;0;0;0;0;0
СКФО;Чеченская Республика;8;8;0;0;0;0;0;0
СКФО;Чеченская Республика;9;5;0;0;0;0;0;0
СКФО;Чеченская Республика;10;7;0;0;0;0;0;0
СКФО;Чеченская Республика;11;5;0;0;0;0;0;0
СКФО;Чеченская Республика;12;12;0;0;0;0;0;0
СКФО;Чеченская Республика;13;7;0;0;0;0;0;0
СКФО;Чеченская Республика;14;25;0;0;0;2;0;0
СКФО;Чеченская Республика;15;16;0;0;0;0;0;0
СКФО;Чеченская Республика;16;21;0;0;0;0;0;0
СКФО;Чеченская Республика;17;13;0;0;0;0;0;0
СКФО;Чеченская Республика;18;14;0;0;0;0;0;0
СКФО;Чеченская Республика;19;10;0;0;0;0;0;0
СКФО;Чеченская Республика;20;12;1;0;0;0;0;0
СКФО;Чеченская Республика;21;10;0;0;0;0;0;0
СКФО;Чеченская Республика;22;6;0;0;0;0;0;0
СКФО;Чеченская Республика;23;6;0;0;0;0;0;0
СФО;Алтайский край;3;110;114;107;2;0;8;24
СФО;Алтайский край;4;1;1;1;0;0;0;1
СФО;Алтайский край;5;1;1;1;0;0;0;0
СФО;Алтайский край;6;9;3;3;0;0;0;3
СФО;Алтайский край;7;5;3;3;0;0;0;3
СФО;Алтайский край;8;7;9;9;0;0;1;7
СФО;Алтайский край;9;3;6;6;0;0;0;7
СФО;Алтайский край;10;17;6;5;0;0;2;4
СФО;Алтайский край;11;13;3;2;0;0;0;1
СФО;Алтайский край;12;17;15;15;0;0;0;3
СФО;Алтайский край;13;8;13;13;0;0;0;3
СФО;Алтайский край;14;17;12;10;0;0;0;2
СФО;Алтайский край;15;6;10;8;0;0;0;2
