FO_name;Subj_Name;Col_num;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
СЗФО;Вологодская область;12;97;97;68;0;0;0;29;0;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;3;17295;13851;5944;0;1769;1319;4819;36;1646;1315;1798;8536,34;3766,88;0;24;34;10;12
СЗФО;Калининградская область;4;3699;3699;845;0;359;1181;1314;0;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;8;0;1718;902;0;111;138;567;16;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Калининградская область;10;7913;6423;1911;0;989;138;3385;20;571;320;919;0;0;0;;;;
СЗФО;Калининградская область;11;6257;5606;2448;0;643;1181;1334;16;0;0;651;0;0;0;;;;
СЗФО;Калининградская область;12;3125;1822;1585;0;137;0;100;0;1075;995;228;0;0;0;;;;
СЗФО;Ленинградская область;3;3801;3801;1124;0;846;0;1831;49;0;0;0;0,27;0;0;0;0;0;0
СЗФО;Ленинградская область;4;34;34;34;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;8;0;3767;1090;0;846;0;1831;49;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;10;3767;3767;1090;0;846;0;1831;49;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;11;34;34;34;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ленинградская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;3;10023;9937;4946;0;2112;937;1942;0;0;0;86;1;1;0;36;0;0;2
СЗФО;Мурманская область;4;158;158;0;0;125;0;33;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;6;820;820;682;0;69;0;69;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;7;56;0;0;0;0;0;0;0;0;0;56;0;0;0;;;;
СЗФО;Мурманская область;8;0;6691;2182;0;1919;749;1841;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;10;1944;1944;1944;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Мурманская область;11;8079;7993;3002;0;2112;937;1942;0;0;0;86;0;0;0;;;;
СЗФО;Мурманская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
СЗФО;Ненецкий автономный округ;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Ненецкий автономный округ;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;3;7509;4460;2904;0;627;0;929;0;1979;1181;1070;475,74;0;0;75;0;0;0
СЗФО;Новгородская область;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;6;163;163;143;0;20;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;8;0;547;496;0;51;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Новгородская область;10;2325;1542;1338;0;204;0;0;0;0;0;783;0;0;0;;;;
СЗФО;Новгородская область;11;859;572;506;0;48;0;18;0;0;0;287;0;0;0;;;;
СЗФО;Новгородская область;12;4325;2346;1060;0;375;0;911;0;1979;1181;0;0;0;0;;;;
СЗФО;Псковская область;3;9236;9001;6220;0;2286;0;495;0;235;0;0;1769,5;3,3;0;0;6;2;3
СЗФО;Псковская область;4;564;564;564;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Псковская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Псковская область;6;3334;3334;2462;0;568;0;304;0;0;0;0;0;0;0;;;;
СЗФО;Псковская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Псковская область;8;0;2898;1897;0;810;0;191;0;235;0;0;0;0;0;;;;
СЗФО;Псковская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Псковская область;10;4570;4335;2462;0;1378;0;495;0;235;0;0;0;0;0;;;;
СЗФО;Псковская область;11;4666;4666;3758;0;908;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Псковская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;3;14723;13260;5160;81;4283;0;3817;311;1129;828;334;4702,61;4700;0;122;130;60;25
СЗФО;Республика Карелия;4;594;594;280;0;0;0;314;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;8;0;3274;1579;81;1263;0;432;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Карелия;10;10885;9756;3008;0;3358;0;3390;311;1129;828;0;0;0;0;;;;
СЗФО;Республика Карелия;11;3145;2811;1783;81;783;0;245;0;0;0;334;0;0;0;;;;
СЗФО;Республика Карелия;12;693;693;369;0;142;0;182;0;0;0;0;0;0;0;;;;
СЗФО;Республика Коми;3;21271;15485;7860;1049;5381;0;2244;213;5232;1169;554;7105,75;1,3;0;276;66;0;10
СЗФО;Республика Коми;4;5006;2767;1383;0;1381;0;3;3;2239;0;0;0;0;0;;;;
СЗФО;Республика Коми;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Коми;6;1972;1972;503;0;471;0;998;3;0;0;0;0;0;0;;;;
СЗФО;Республика Коми;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Коми;8;0;6692;2716;0;2187;0;1789;213;4702;698;0;0;0;0;;;;
СЗФО;Республика Коми;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Республика Коми;10;18605;13124;5636;669;5349;0;2139;213;5232;1169;249;0;0;0;;;;
СЗФО;Республика Коми;11;2361;2361;2224;380;32;0;105;0;0;0;0;0;0;0;;;;
СЗФО;Республика Коми;12;305;0;0;0;0;0;0;0;0;0;305;0;0;0;;;;
СЗФО;Санкт-Петербург;3;137385;65357;33143;640;15993;126;16095;918;17219;3120;54809;2510,43;2502,12;0;375;336;182;26
СЗФО;Санкт-Петербург;4;5481;3998;1444;0;1360;0;1194;0;0;0;1483;0;0;0;;;;
СЗФО;Санкт-Петербург;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Санкт-Петербург;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Санкт-Петербург;7;32;32;0;0;32;0;0;0;0;0;0;0;0;0;;;;
СЗФО;Санкт-Петербург;8;0;19592;7116;0;5218;126;7132;576;2804;1342;0;0;0;0;;;;
СЗФО;Санкт-Петербург;9;1632;1632;1557;0;0;0;75;0;0;0;0;0;0;0;;;;
СЗФО;Санкт-Петербург;10;79173;47679;22692;640;11857;26;13104;818;16669;2633;14825;0;0;0;;;;
СЗФО;Санкт-Петербург;11;9141;7658;4130;0;2433;100;995;40;0;0;1483;0;0;0;;;;
СЗФО;Санкт-Петербург;12;47439;8388;4764;0;1703;0;1921;60;550;487;38501;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;3;13590;12143;8503;236;415;1141;2084;200;0;0;1447;24,05;1,77;0;180;92;1;2
СКФО;Кабардино-Балкарская Республика;4;4462;4462;2826;0;0;0;1636;200;0;0;0;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;5;171;171;171;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;6;1409;1044;1044;0;0;0;0;0;0;0;365;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;7;731;731;532;0;0;0;199;0;0;0;0;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;8;0;2263;1122;0;0;1141;0;0;0;0;0;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;9;5938;5726;3866;0;0;0;1860;200;0;0;212;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;10;5374;4617;3170;0;141;1141;165;0;0;0;757;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;11;2278;1800;1467;236;274;0;59;0;0;0;478;0;0;0;;;;
СКФО;Кабардино-Балкарская Республика;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;3;3504;3170;2325;0;845;0;0;0;0;0;334;0;0;0;0;0;0;0
СКФО;Карачаево-Черкесская Республика;4;3504;3170;2325;0;845;0;0;0;0;0;334;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;10;3504;3170;2325;0;845;0;0;0;0;0;334;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Карачаево-Черкесская Республика;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;3;5553;5383;2696;1144;1804;53;830;24;170;51;0;5892;0;0;124;80;80;0
СКФО;Республика Дагестан;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;6;1270;1100;460;0;340;53;247;0;170;51;0;0;0;0;;;;
СКФО;Республика Дагестан;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;8;0;4283;2236;1144;1464;0;583;24;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;10;1270;1100;460;0;340;53;247;0;170;51;0;0;0;0;;;;
СКФО;Республика Дагестан;11;2808;2808;1152;845;1232;0;424;24;0;0;0;0;0;0;;;;
СКФО;Республика Дагестан;12;1475;1475;1084;299;232;0;159;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;3;318;318;105;0;143;0;70;0;0;0;0;0,45;0;0;0;0;0;0
СКФО;Республика Ингушетия;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;10;318;318;105;0;143;0;70;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Ингушетия;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;3;791;495;90;0;222;0;183;0;0;0;296;1114;0;0;900;0;0;5
СКФО;Республика Северная Осетия — Алания;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;6;701;405;0;0;222;0;183;0;0;0;296;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;8;0;405;0;0;222;0;183;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;9;701;405;0;0;222;0;183;0;0;0;296;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;11;90;90;90;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Республика Северная Осетия — Алания;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Ставропольский край;3;16429;13600;6775;271;6670;0;155;47;1224;1224;1605;17,64;17,53;0;453;478;60;3
СКФО;Ставропольский край;4;1256;0;0;0;0;0;0;0;0;0;1256;0;0;0;;;;
СКФО;Ставропольский край;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Ставропольский край;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Ставропольский край;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Ставропольский край;8;0;2490;2340;0;109;0;41;41;0;0;0;0;0;0;;;;
СКФО;Ставропольский край;9;1129;844;844;0;0;0;0;0;0;0;285;0;0;0;;;;
СКФО;Ставропольский край;10;11389;8909;2487;0;6341;0;81;0;1224;1224;1256;0;0;0;;;;
СКФО;Ставропольский край;11;3208;3144;2770;271;300;0;74;47;0;0;64;0;0;0;;;;
СКФО;Ставропольский край;12;703;703;674;0;29;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;3;957;957;865;0;0;0;92;0;0;0;0;1638;0;0;0;0;0;0
СКФО;Чеченская Республика;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;8;0;957;865;0;0;0;92;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;10;957;957;865;0;0;0;92;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СКФО;Чеченская Республика;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Алтайский край;3;22732;12001;4068;0;2214;668;5051;388;9344;3109;1387;9,72;7,58;0;0;150;0;8
СФО;Алтайский край;4;205;205;190;0;0;0;15;0;0;0;0;0;0;0;;;;
СФО;Алтайский край;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Алтайский край;6;12789;3017;2058;0;0;0;959;0;9344;3109;428;0;0;0;;;;
СФО;Алтайский край;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Алтайский край;8;0;2644;223;0;561;0;1860;250;7617;3109;0;0;0;0;;;;
СФО;Алтайский край;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Алтайский край;10;22472;11741;3845;0;2177;668;5051;388;9344;3109;1387;0;0;0;;;;
СФО;Алтайский край;11;260;260;223;0;37;0;0;0;0;0;0;0;0;0;;;;
СФО;Алтайский край;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Иркутская область;3;38733;20223;11244;281;4993;186;3800;249;11591;5056;6919;216,31;0,07;0;0;30;0;12
СФО;Иркутская область;4;1279;482;391;0;0;0;91;0;0;0;797;0;0;0;;;;
СФО;Иркутская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Иркутская область;6;4252;3950;900;0;1350;0;1700;0;0;0;302;0;0;0;;;;
СФО;Иркутская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Иркутская область;8;0;11745;8037;0;1685;186;1837;152;10680;4448;0;0;0;0;;;;
СФО;Иркутская область;9;2380;1032;702;281;138;0;192;97;911;608;437;0;0;0;;;;
СФО;Иркутская область;10;35681;18519;9970;0;4855;186;3508;152;10680;4448;6482;0;0;0;;;;
СФО;Иркутская область;11;672;672;572;0;0;0;100;0;0;0;0;0;0;0;;;;
СФО;Иркутская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Кемеровская область;3;65962;41829;20554;888;13981;620;6674;872;21057;10301;3076;8383,05;0;0;22;22;0;0
СФО;Кемеровская область;4;11029;10688;3208;0;7480;0;0;0;0;0;341;0;0;0;;;;
СФО;Кемеровская область;5;9;9;0;0;0;0;9;0;0;0;0;0;0;0;;;;
СФО;Кемеровская область;6;876;876;156;0;100;0;620;0;0;0;0;0;0;0;;;;
СФО;Кемеровская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Кемеровская область;8;0;17764;13481;888;2359;620;1304;227;18347;8214;0;0;0;0;;;;
СФО;Кемеровская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Кемеровская область;10;65736;41603;20353;888;13956;620;6674;872;21057;10301;3076;0;0;0;;;;
СФО;Кемеровская область;11;226;226;201;0;25;0;0;0;0;0;0;0;0;0;;;;
СФО;Кемеровская область;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Красноярский край;3;42139;28254;17742;545;3996;0;6516;642;8811;5060;5074;28407,56;13909,78;0;325;967;71;26
СФО;Красноярский край;4;1119;1119;479;0;265;0;375;375;0;0;0;0;0;0;;;;
СФО;Красноярский край;5;978;978;563;0;415;0;0;0;0;0;0;0;0;0;;;;
СФО;Красноярский край;6;1834;59;0;0;0;0;59;0;1775;0;0;0;0;0;;;;
СФО;Красноярский край;7;378;378;319;0;0;0;59;0;0;0;0;0;0;0;;;;
СФО;Красноярский край;8;0;25917;15710;545;3996;0;6211;642;8811;3545;0;0;0;0;;;;
СФО;Красноярский край;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Красноярский край;10;39070;25185;16189;118;2992;0;6004;375;8811;5060;5074;0;0;0;;;;
СФО;Красноярский край;11;1033;1033;563;0;295;0;175;0;0;0;0;0;0;0;;;;
СФО;Красноярский край;12;2036;2036;990;427;709;0;337;267;0;0;0;0;0;0;;;;
СФО;Новосибирская область;3;50761;33220;16162;1160;8702;0;8356;549;11786;1479;5755;27,36;16,62;0;170;240;59;31
СФО;Новосибирская область;4;3178;1215;411;127;384;0;420;107;426;224;1537;0;0;0;;;;
СФО;Новосибирская область;5;3578;1615;360;127;135;0;1120;70;426;224;1537;0;0;0;;;;
СФО;Новосибирская область;6;4287;1710;736;0;0;0;974;202;2577;1221;0;0;0;0;;;;
СФО;Новосибирская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Новосибирская область;8;0;23545;9562;1160;7138;0;6845;519;11732;1445;0;0;0;0;;;;
СФО;Новосибирская область;9;3692;1729;1131;127;192;0;406;70;426;224;1537;0;0;0;;;;
СФО;Новосибирская область;10;40555;25841;11375;1033;7595;0;6871;449;11360;1255;3354;0;0;0;;;;
СФО;Новосибирская область;11;5847;5577;3583;0;915;0;1079;30;0;0;270;0;0;0;;;;
СФО;Новосибирская область;12;667;73;73;0;0;0;0;0;0;0;594;0;0;0;;;;
СФО;Омская область;3;32506;19345;11046;1967;3973;0;4326;220;4995;1729;8166;8,5;3;0;50;50;0;16
СФО;Омская область;4;104;104;0;0;0;0;104;104;0;0;0;0;0;0;;;;
СФО;Омская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Омская область;6;12419;5257;2979;1967;711;0;1567;116;110;110;7052;0;0;0;;;;
СФО;Омская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Омская область;8;0;2234;1071;0;144;0;1019;0;0;0;0;0;0;0;;;;
СФО;Омская область;9;48;48;48;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Омская область;10;28533;15372;7878;1967;3263;0;4231;220;4995;1729;8166;0;0;0;;;;
СФО;Омская область;11;3765;3765;2990;0;685;0;90;0;0;0;0;0;0;0;;;;
СФО;Омская область;12;160;160;130;0;25;0;5;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;3;1088;1088;978;0;0;0;110;0;0;0;0;0,38;0;0;0;0;0;0
СФО;Республика Алтай;4;550;550;450;0;0;0;100;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;11;1088;1088;978;0;0;0;110;0;0;0;0;0;0;0;;;;
СФО;Республика Алтай;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;3;1300;1300;320;0;740;0;240;0;0;0;0;0,3;0;0;0;0;0;0
СФО;Республика Тыва;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;9;1300;1300;320;0;740;0;240;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Тыва;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;3;8391;6395;2879;90;1060;629;1827;306;612;570;1384;3,92;0;0;72;15;0;32
СФО;Республика Хакасия;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;8;0;671;602;0;34;0;35;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;10;7306;5310;1970;90;936;629;1775;306;612;570;1384;0;0;0;;;;
СФО;Республика Хакасия;11;1085;1085;909;0;124;0;52;0;0;0;0;0;0;0;;;;
СФО;Республика Хакасия;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Томская область;3;15317;11900;9356;695;2116;0;428;125;2154;1326;1263;2668,41;0;0;9;0;0;0
СФО;Томская область;4;345;345;345;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Томская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Томская область;6;2970;1100;1100;0;0;0;0;0;607;393;1263;0;0;0;;;;
СФО;Томская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Томская область;8;0;11377;8984;695;1965;0;428;125;2154;1326;0;0;0;0;;;;
СФО;Томская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Томская область;10;15128;11711;9206;695;2083;0;422;125;2154;1326;1263;0;0;0;;;;
СФО;Томская область;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
СФО;Томская область;12;189;189;150;0;33;0;6;0;0;0;0;0;0;0;;;;
УФО;Курганская область;3;14420;9691;7216;60;558;0;1917;545;1643;474;3086;2600,43;1,96;0;24;24;0;0
УФО;Курганская область;4;330;330;307;0;23;0;0;0;0;0;0;0;0;0;;;;
УФО;Курганская область;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Курганская область;6;1041;225;225;0;0;0;0;0;0;0;816;0;0;0;;;;
УФО;Курганская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Курганская область;8;0;775;458;60;316;0;1;0;0;0;0;0;0;0;;;;
УФО;Курганская область;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Курганская область;10;11617;7432;5183;0;336;0;1913;545;1643;474;2542;0;0;0;;;;
УФО;Курганская область;11;636;581;403;0;175;0;3;0;0;0;55;0;0;0;;;;
УФО;Курганская область;12;2167;1678;1630;60;47;0;1;0;0;0;489;0;0;0;;;;
УФО;Свердловская область;3;53861;28556;19561;3694;2746;60;6189;1041;18800;6302;6505;18142,64;7483,25;0;20;40;40;2
УФО;Свердловская область;4;4909;4909;4909;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Свердловская область;5;2746;0;0;0;0;0;0;0;2746;1980;0;0;0;0;;;;
УФО;Свердловская область;6;1156;272;272;0;0;0;0;0;795;509;89;0;0;0;;;;
УФО;Свердловская область;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
УФО;Свердловская область;8;0;18476;12080;333;2271;0;4125;504;9377;3593;0;0;0;0;;;;
УФО;Свердловская область;9;21713;8216;6879;3361;0;0;1337;537;9423;2200;4074;0;0;0;;;;
